n100	n200	n300	n400	n500	n1000	n2000	MAF
0.976031957390146	0.986684420772304	0.992010652463382	0.990679094540613	0.988015978695073	0.992010652463382	0.993342210386152	0.0474999778961385
0.991391678622669	0.994261119081779	0.997130559540889	0.995695839311334	0.997130559540889	0.997130559540889	0.997130559540889	0.0485453575322812
0.992134831460674	0.995505617977528	0.996629213483146	0.998876404494382	0.998876404494382	0.998876404494382	0.997752808988764	0.0494668924719101
0.992937853107345	0.997175141242938	0.994350282485876	0.991525423728814	0.991525423728814	0.990112994350282	0.991525423728814	0.0504699550847458
0.990123456790123	0.993827160493827	0.995061728395062	0.997530864197531	1	0.998765432098765	0.997530864197531	0.051502817654321
0.985751295336788	0.992227979274611	0.993523316062176	0.993523316062176	0.992227979274611	0.994818652849741	0.996113989637306	0.0524156292746114
0.980487804878049	0.985365853658537	0.990243902439024	0.991869918699187	0.991869918699187	0.991869918699187	0.991869918699187	0.0535215071544715
0.991258741258741	0.991258741258741	0.987762237762238	0.991258741258741	0.994755244755245	0.989510489510489	0.989510489510489	0.0545037986013986
0.981684981684982	0.989010989010989	0.992673992673993	0.992673992673993	0.992673992673993	0.992673992673993	0.992673992673993	0.055495343040293
0.977547495682211	0.989637305699482	0.991364421416235	0.994818652849741	0.996545768566494	0.996545768566494	0.996545768566494	0.0564695687392055
0.990407673860911	0.996402877697842	0.996402877697842	0.996402877697842	0.995203836930456	0.996402877697842	0.996402877697842	0.0574772070743405
0.978260869565217	0.981366459627329	0.989130434782609	0.987577639751553	0.989130434782609	0.987577639751553	0.989130434782609	0.0585008953416149
0.995334370139969	0.996889580093313	0.995334370139969	0.995334370139969	0.995334370139969	0.993779160186625	0.995334370139969	0.0595744496111975
0.992836676217765	0.998567335243553	0.998567335243553	0.998567335243553	0.998567335243553	0.998567335243553	0.998567335243553	0.0605287567335244
0.990536277602524	0.996845425867508	0.998422712933754	0.996845425867508	0.995268138801262	0.996845425867508	0.995268138801262	0.0615190619873817
0.998058252427184	0.998058252427184	0.998058252427184	0.998058252427184	0.998058252427184	0.998058252427184	0.998058252427184	0.0625377685436893
0.9921875	0.99375	0.9921875	0.990625	0.9890625	0.99375	0.9921875	0.063468298125
0.990338164251208	0.993558776167472	0.993558776167472	0.995169082125604	0.996779388083736	0.996779388083736	0.998389694041868	0.0644109777777778
0.992217898832685	0.988326848249027	0.994163424124514	0.992217898832685	0.992217898832685	0.994163424124514	0.996108949416342	0.065556383463035
0.996021220159151	0.996021220159151	0.996021220159151	0.996021220159151	0.997347480106101	0.997347480106101	0.997347480106101	0.0664764888594165
0.995750708215297	0.995750708215297	0.995750708215297	0.995750708215297	0.997167138810198	0.997167138810198	0.997167138810198	0.0675250647308782
0.991624790619765	0.993299832495812	0.993299832495812	0.996649916247906	0.994974874371859	0.994974874371859	0.994974874371859	0.0685455453936348
0.991961414790997	0.991961414790997	0.993569131832797	0.995176848874598	0.995176848874598	0.993569131832797	0.993569131832797	0.0695121390675241
0.985267034990792	0.988950276243094	0.988950276243094	0.987108655616943	0.988950276243094	0.992633517495396	0.994475138121547	0.0704388944751381
0.995698924731183	0.997849462365591	0.997849462365591	0.997849462365591	0.997849462365591	1	1	0.0714496468817204
0.992409867172676	0.990512333965844	0.992409867172676	0.990512333965844	0.992409867172676	0.992409867172676	0.992409867172676	0.0725033518026565
0.99402390438247	0.99800796812749	0.99800796812749	0.99800796812749	1	1	0.99800796812749	0.0734947053784861
0.990328820116054	0.996131528046422	0.994197292069632	0.994197292069632	0.996131528046422	0.992263056092843	0.994197292069632	0.0745559789168279
0.993801652892562	0.993801652892562	0.993801652892562	0.991735537190083	0.991735537190083	0.991735537190083	0.991735537190083	0.0755293390495868
0.994117647058824	0.994117647058824	0.996078431372549	0.996078431372549	0.994117647058824	0.996078431372549	0.996078431372549	0.0765561882352941
0.983870967741935	0.986559139784946	0.986559139784946	0.986559139784946	0.986559139784946	0.986559139784946	0.986559139784946	0.0774094072580645
0.991573033707865	0.99438202247191	0.985955056179775	0.991573033707865	0.98876404494382	0.98876404494382	0.98876404494382	0.0784725699438202
1	1	0.998330550918197	1	1	1	1	0.0795099739565943
1	1	1	1	1	1	1	0.0804774717703349
0.991212653778559	0.992970123022847	0.992970123022847	0.992970123022847	0.992970123022847	0.992970123022847	0.992970123022847	0.0815589943760984
0.99492385786802	0.99492385786802	0.99492385786802	0.99238578680203	0.99492385786802	0.99746192893401	0.99746192893401	0.082510873857868
0.994169096209913	0.994169096209913	0.991253644314869	0.991253644314869	0.991253644314869	0.991253644314869	0.991253644314869	0.0835102204081633
0.994186046511628	0.996124031007752	0.998062015503876	0.996124031007752	0.998062015503876	0.996124031007752	0.996124031007752	0.08452095
0.996533795493934	0.998266897746967	0.998266897746967	0.998266897746967	0.998266897746967	0.998266897746967	0.998266897746967	0.0854240998266898
0.968468468468468	0.993243243243243	0.993243243243243	0.995495495495496	1	0.995495495495496	1	0.0864795720720721
0.965432098765432	0.987654320987654	0.987654320987654	0.987654320987654	0.997530864197531	0.987654320987654	0.997530864197531	0.0875178982716049
0.973621103117506	1	1	1	1	1	1	0.0884714880095923
0.993103448275862	0.994827586206897	0.991379310344828	0.993103448275862	0.994827586206897	0.994827586206897	0.994827586206897	0.0895300015517241
1	1	1	1	1	1	1	0.0905216628712871
0.994134897360704	0.997067448680352	0.997067448680352	0.997067448680352	0.997067448680352	0.997067448680352	0.997067448680352	0.0914844495601173
0.994708994708995	1	1	1	1	1	1	0.0924869272486772
1	1	1	1	1	1	1	0.0934209459161148
0.995515695067265	0.997757847533632	0.997757847533632	0.997757847533632	0.997757847533632	0.997757847533632	0.997757847533632	0.0945585538116592
0.99781181619256	1	1	1	1	1	1	0.0955114006564552
0.991561181434599	0.99789029535865	0.99789029535865	0.99789029535865	0.99789029535865	0.99789029535865	0.99789029535865	0.0965633824894515
0.998220640569395	0.998220640569395	0.998220640569395	0.998220640569395	1	1	1	0.0975063026690391
0.994722955145119	0.997361477572559	0.997361477572559	0.997361477572559	0.997361477572559	0.997361477572559	0.997361477572559	0.0984641868073879
0.994694960212202	0.997347480106101	0.994694960212202	0.994694960212202	0.994694960212202	0.994694960212202	0.994694960212202	0.0994893153846154
0.997229916897507	1	1	1	1	1	1	0.100448836565097
0.997658079625293	0.997658079625293	1	0.997658079625293	0.997658079625293	0.997658079625293	1	0.101558829039813
0.997635933806147	0.997635933806147	0.997635933806147	0.997635933806147	1	0.997635933806147	1	0.102470914893617
0.997167138810198	0.997167138810198	0.997167138810198	0.997167138810198	0.997167138810198	0.997167138810198	0.997167138810198	0.103534303116147
0.996987951807229	1	1	1	1	1	1	0.104532460843373
1	1	1	1	1	1	1	0.105505122754491
0.994082840236686	0.994082840236686	0.997041420118343	0.997041420118343	0.997041420118343	0.997041420118343	0.997041420118343	0.1064695
0.997695852534562	0.997695852534562	0.995391705069124	0.995391705069124	0.995391705069124	0.995391705069124	0.997695852534562	0.107507739631336
0.984189723320158	0.99604743083004	0.99802371541502	0.99802371541502	0.99604743083004	0.99604743083004	0.99802371541502	0.108425017786561
0.997635933806147	1	1	1	1	1	1	0.109516144208038
1	0.997572815533981	1	0.997572815533981	0.997572815533981	0.997572815533981	0.997572815533981	0.110537504854369
1	1	1	1	1	1	1	0.111513524242424
1	1	1	1	1	1	1	0.112438278625954
0.996969696969697	0.996969696969697	0.996969696969697	0.996969696969697	0.996969696969697	0.996969696969697	0.996969696969697	0.113449512121212
0.997624703087886	0.995249406175772	0.997624703087886	0.997624703087886	0.997624703087886	0.997624703087886	0.997624703087886	0.114520722090261
0.997260273972603	0.994520547945206	0.994520547945206	0.997260273972603	0.997260273972603	0.997260273972603	0.997260273972603	0.115472246575342
0.996376811594203	0.996376811594203	0.996376811594203	0.996376811594203	0.996376811594203	0.996376811594203	0.996376811594203	0.116519402173913
0.996845425867508	0.996845425867508	0.996845425867508	0.996845425867508	0.996845425867508	0.996845425867508	0.996845425867508	0.117492839116719
0.99685534591195	0.99685534591195	0.99685534591195	0.99685534591195	0.99685534591195	1	0.99685534591195	0.118575188679245
0.994897959183674	0.994897959183674	0.994897959183674	0.994897959183674	0.994897959183674	0.994897959183674	0.994897959183674	0.119462255102041
0.993939393939394	0.993939393939394	0.993939393939394	0.993939393939394	0.993939393939394	0.996969696969697	0.996969696969697	0.120493345454545
0.996763754045307	0.996763754045307	1	1	0.996763754045307	1	1	0.121494750809061
0.990291262135922	0.990291262135922	0.990291262135922	0.990291262135922	0.990291262135922	0.990291262135922	0.990291262135922	0.12248684789644
0.996710526315789	0.996710526315789	0.996710526315789	0.996710526315789	0.996710526315789	0.996710526315789	0.996710526315789	0.123546453947368
1	1	1	1	1	1	1	0.124522691082803
1	0.993311036789298	0.993311036789298	0.993311036789298	0.996655518394649	0.996655518394649	0.996655518394649	0.125498304347826
1	1	1	1	1	1	1	0.12648426
0.997361477572559	0.997361477572559	0.997361477572559	0.994722955145119	0.994722955145119	0.994722955145119	0.994722955145119	0.127482118733509
0.993527508090615	0.993527508090615	0.993527508090615	0.993527508090615	0.993527508090615	0.993527508090615	0.993527508090615	0.128528741100324
1	1	1	1	1	1	1	0.129506084134615
0.997858672376874	1	1	1	1	1	1	0.130527884368308
0.996699669966997	0.996699669966997	0.996699669966997	0.996699669966997	0.996699669966997	0.996699669966997	0.996699669966997	0.131501636963696
1	1	1	1	1	1	1	0.132502258964143
1	1	1	1	1	1	1	0.133542347087379
1	1	1	1	1	1	1	0.13444617264574
1	1	1	1	1	1	1	0.13546398490566
0.991573033707865	0.991573033707865	0.991573033707865	0.991573033707865	0.991573033707865	0.997191011235955	0.997191011235955	0.136519502808989
0.992481203007519	0.992481203007519	0.992481203007519	0.992481203007519	0.992481203007519	0.994987468671679	0.994987468671679	0.13751109273183
0.99746192893401	0.99746192893401	1	1	1	1	1	0.138536114213198
0.997084548104956	1	1	1	1	1	1	0.139446565597668
0.996688741721854	0.996688741721854	0.996688741721854	0.996688741721854	0.996688741721854	0.996688741721854	0.996688741721854	0.140504129139073
0.997297297297297	0.997297297297297	0.997297297297297	0.997297297297297	0.997297297297297	0.997297297297297	0.997297297297297	0.141458754054054
0.994444444444444	0.994444444444444	0.994444444444444	0.994444444444444	0.994444444444444	0.994444444444444	0.994444444444444	0.142523897222222
0.996491228070175	0.996491228070175	0.996491228070175	0.996491228070175	0.996491228070175	0.996491228070175	0.996491228070175	0.143466768421053
1	1	1	1	1	1	1	0.144528895384615
1	1	1	1	1	1	1	0.145505951807229
0.994791666666667	0.997395833333333	0.997395833333333	0.997395833333333	0.997395833333333	0.997395833333333	0.997395833333333	0.146460838541667
0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.147507392694064
1	1	1	1	1	1	1	0.148444419354839
0.99250936329588	0.99250936329588	0.99250936329588	0.99250936329588	0.99250936329588	0.99250936329588	0.99250936329588	0.149432719101124
0.99625468164794	0.99625468164794	0.99625468164794	0.99625468164794	0.99625468164794	0.99625468164794	0.99625468164794	0.150538981273408
0.997041420118343	1	0.997041420118343	0.997041420118343	0.997041420118343	0.997041420118343	1	0.151531621301775
1	1	1	1	1	1	1	0.152493719653179
1	1	1	1	1	1	1	0.153453144366197
1	1	1	1	1	1	1	0.15455700955414
0.997050147492625	0.997050147492625	0.997050147492625	0.997050147492625	0.997050147492625	0.997050147492625	0.997050147492625	0.155359398230088
0.996503496503496	1	1	1	1	1	1	0.156489265734266
1	1	1	1	1	1	1	0.157502681114551
0.996699669966997	1	1	1	1	1	1	0.158529643564356
1	1	1	1	1	1	1	0.159465778169014
0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.160524565217391
1	1	1	1	1	1	1	0.161524807407407
0.993569131832797	0.993569131832797	0.993569131832797	0.993569131832797	0.993569131832797	0.996784565916399	0.996784565916399	0.16246192926045
1	1	1	1	1	1	1	0.163467362711864
0.996774193548387	0.996774193548387	0.996774193548387	0.996774193548387	0.996774193548387	0.996774193548387	0.996774193548387	0.164568780645161
0.996031746031746	0.996031746031746	0.996031746031746	0.996031746031746	0.996031746031746	0.996031746031746	0.996031746031746	0.165463242063492
1	1	1	1	1	1	1	0.166464957528958
1	1	1	1	1	1	1	0.167501802721088
1	1	1	1	1	1	1	0.168568276679842
0.996336996336996	0.996336996336996	0.996336996336996	0.996336996336996	0.996336996336996	0.996336996336996	0.996336996336996	0.169409128205128
0.995515695067265	0.995515695067265	0.995515695067265	0.995515695067265	0.995515695067265	0.995515695067265	0.995515695067265	0.170552569506726
1	1	1	1	1	1	1	0.171523576323988
1	1	1	1	1	1	1	0.172514417266187
1	1	1	0.996108949416342	0.996108949416342	0.996108949416342	0.996108949416342	0.173495525291829
1	1	1	1	1	1	1	0.174548043771044
0.981751824817518	0.981751824817518	0.981751824817518	0.981751824817518	0.981751824817518	0.981751824817518	0.981751824817518	0.175482124087591
1	1	1	1	1	1	1	0.176511103004292
0.99625468164794	0.99625468164794	0.99625468164794	0.99625468164794	0.99625468164794	0.99625468164794	0.99625468164794	0.177502610486891
0.996794871794872	0.996794871794872	0.996794871794872	0.996794871794872	0.996794871794872	0.993589743589744	0.996794871794872	0.17847341025641
0.984962406015038	0.984962406015038	0.988721804511278	0.984962406015038	0.984962406015038	0.984962406015038	0.984962406015038	0.179512417293233
0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.180504643564356
0.996138996138996	0.996138996138996	0.996138996138996	0.996138996138996	0.996138996138996	1	1	0.181484540540541
0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.182513739864865
1	1	1	1	1	1	1	0.183504086956522
1	1	1	1	1	1	1	0.184517372372372
0.993506493506494	0.99025974025974	0.99025974025974	0.99025974025974	0.99025974025974	0.993506493506494	0.993506493506494	0.185438704545455
0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.186531643312102
1	1	1	1	1	1	1	0.187448147169811
1	1	1	1	1	1	1	0.188515027559055
1	1	1	1	1	1	1	0.189525423236515
1	0.99581589958159	1	1	1	1	1	0.190526928870293
1	1	1	1	1	1	1	0.191487314371257
1	1	1	1	1	1	1	0.192530241106719
1	1	1	1	1	1	1	0.193523298050139
1	1	1	1	1	1	1	0.194534206982544
1	1	1	1	1	1	1	0.195485542168675
1	1	1	1	0.996363636363636	0.996363636363636	0.996363636363636	0.196503709090909
0.992700729927007	0.992700729927007	0.992700729927007	0.992700729927007	0.992700729927007	0.992700729927007	0.992700729927007	0.197524222627737
0.993006993006993	0.993006993006993	0.993006993006993	0.993006993006993	0.993006993006993	0.993006993006993	0.993006993006993	0.198498818181818
0.996336996336996	0.992673992673993	0.992673992673993	0.992673992673993	0.992673992673993	0.992673992673993	0.992673992673993	0.199469340659341
0.994623655913978	0.997311827956989	0.997311827956989	0.997311827956989	0.997311827956989	0.997311827956989	0.997311827956989	0.200591319892473
0.994505494505495	0.994505494505495	0.994505494505495	0.994505494505495	0.994505494505495	0.994505494505495	0.994505494505495	0.201492090659341
0.994694960212202	0.994694960212202	0.994694960212202	0.994694960212202	0.994694960212202	0.994694960212202	0.994694960212202	0.202512798408488
1	1	1	1	1	1	1	0.203494855329949
1	1	1	1	1	1	1	0.204546217158177
1	1	1	1	1	1	1	0.205418316923077
0.996960486322188	0.996960486322188	0.996960486322188	0.996960486322188	0.996960486322188	0.996960486322188	0.996960486322188	0.206490927051672
1	1	1	1	1	1	1	0.207506988142292
0.995967741935484	0.995967741935484	0.995967741935484	0.995967741935484	0.995967741935484	0.995967741935484	0.995967741935484	0.208496036290323
1	1	1	1	1	1	1	0.209497392361111
0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.210509003610108
1	1	1	1	1	1	1	0.21150634057971
0.995327102803738	0.995327102803738	0.995327102803738	0.995327102803738	0.995327102803738	0.995327102803738	0.995327102803738	0.212472570093458
1	1	1	1	1	1	1	0.213514308510638
1	1	1	1	1	1	1	0.214506622775801
0.996865203761755	0.996865203761755	1	1	1	1	1	0.215572752351097
0.992395437262357	0.992395437262357	0.992395437262357	0.992395437262357	0.992395437262357	0.992395437262357	0.992395437262357	0.216431315589354
1	1	1	1	1	0.994444444444444	0.994444444444444	0.217543661111111
1	1	1	1	1	1	1	0.218495827272727
1	1	1	1	1	1	1	0.219490164179104
1	1	1	1	1	1	1	0.220492935294118
1	1	1	1	1	1	1	0.221523083333333
0.995744680851064	0.995744680851064	0.995744680851064	0.995744680851064	0.995744680851064	0.995744680851064	0.995744680851064	0.222508629787234
1	1	1	1	1	1	1	0.223527518382353
1	1	1	1	1	1	1	0.224532025559105
1	1	1	1	1	1	1	0.22548429109589
0.996941896024465	0.996941896024465	0.996941896024465	0.996941896024465	0.996941896024465	0.996941896024465	0.996941896024465	0.226509510703364
1	1	1	1	1	1	1	0.227451847507331
1	1	1	1	1	1	1	0.228505028436019
1	1	1	1	1	1	1	0.229494075675676
0.988	0.988	0.988	0.988	0.988	0.988	0.988	0.230554164
1	1	1	1	1	1	1	0.231428454873646
1	1	1	1	1	1	1	0.232551313131313
1	1	1	1	1	1	1	0.23347581443299
0.988888888888889	0.988888888888889	0.988888888888889	0.988888888888889	0.988888888888889	0.988888888888889	0.988888888888889	0.234475077777778
0.991701244813278	0.991701244813278	0.991701244813278	0.991701244813278	0.991701244813278	0.991701244813278	0.991701244813278	0.235529883817427
1	1	1	1	1	1	1	0.236551433333333
1	1	1	1	1	1	1	0.237450225396825
1	1	1	1	1	1	1	0.238530431192661
0.997093023255814	0.997093023255814	0.997093023255814	0.997093023255814	0.997093023255814	0.997093023255814	0.997093023255814	0.23947964244186
1	1	1	1	1	1	1	0.24048939527027
0.996913580246914	0.996913580246914	0.996913580246914	0.996913580246914	0.996913580246914	0.996913580246914	0.996913580246914	0.241466950617284
1	1	1	1	1	1	1	0.242501147982063
0.995495495495496	0.995495495495496	0.995495495495496	0.995495495495496	0.995495495495496	0.995495495495496	0.995495495495496	0.243524441441441
1	1	1	1	1	1	1	0.244574144981413
1	1	1	1	1	1	1	0.245536889589905
1	1	1	1	1	1	1	0.2464948875
0.995283018867924	0.995283018867924	0.995283018867924	0.995283018867924	0.995283018867924	0.995283018867924	0.995283018867924	0.24744975
0.994791666666667	0.994791666666667	0.994791666666667	0.994791666666667	0.994791666666667	0.994791666666667	0.994791666666667	0.248476770833333
1	1	1	1	1	1	1	0.249539349442379
0.996491228070175	0.996491228070175	0.996491228070175	0.996491228070175	0.996491228070175	0.996491228070175	0.996491228070175	0.250501957894737
0.995145631067961	0.995145631067961	0.995145631067961	0.995145631067961	0.995145631067961	0.995145631067961	0.995145631067961	0.251464742718447
0.987903225806452	0.987903225806452	0.987903225806452	0.987903225806452	0.987903225806452	0.991935483870968	0.987903225806452	0.25251427016129
1	1	1	1	1	1	1	0.253496069204152
1	1	1	1	1	1	1	0.254520901459854
1	1	1	0.997289972899729	0.997289972899729	0.997289972899729	1	0.25542587804878
1	1	1	1	1	1	1	0.256504905723906
1	1	1	0.996323529411765	0.996323529411765	0.996323529411765	1	0.257491529411765
0.996363636363636	0.996363636363636	0.996363636363636	0.996363636363636	0.996363636363636	0.996363636363636	0.996363636363636	0.258460232727273
0.992452830188679	0.992452830188679	0.992452830188679	0.992452830188679	0.992452830188679	0.992452830188679	0.992452830188679	0.259567886792453
0.993865030674847	0.993865030674847	0.993865030674847	0.993865030674847	0.993865030674847	0.993865030674847	0.993865030674847	0.260487564417178
1	1	1	1	1	1	1	0.261477817910448
1	1	1	1	1	1	1	0.262421348837209
1	1	1	1	1	1	1	0.263418155555556
0.99492385786802	0.99492385786802	0.99492385786802	0.99492385786802	0.99492385786802	0.99492385786802	0.99492385786802	0.264563263959391
1	1	1	1	1	1	1	0.265486284722222
0.995867768595041	0.995867768595041	0.995867768595041	0.995867768595041	0.995867768595041	1	1	0.266485648760331
1	1	1	1	1	1	1	0.267519547738693
0.994974874371859	1	0.994974874371859	0.994974874371859	0.994974874371859	0.994974874371859	1	0.268477592964824
0.993920972644377	0.996960486322188	0.996960486322188	0.996960486322188	0.996960486322188	0.996960486322188	0.996960486322188	0.269546036474164
0.996078431372549	0.996078431372549	0.996078431372549	0.996078431372549	0.996078431372549	0.996078431372549	0.996078431372549	0.270485235294118
1	1	1	1	1	1	1	0.271487721698113
1	1	1	1	1	1	1	0.272543596707819
1	0.995867768595041	0.995867768595041	0.995867768595041	0.995867768595041	0.995867768595041	0.995867768595041	0.273523260330578
1	1	1	1	1	1	1	0.274485023529412
1	1	1	1	1	1	1	0.275464327777778
0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.276563722021661
