n100	n200	n300	n400	n500	n1000	n2000	MAF
0.997389033942559	0.997389033942559	0.997389033942559	0.997389033942559	0.997389033942559	0.997389033942559	0.997389033942559	0.141488519582245
0.98932384341637	0.99288256227758	0.99288256227758	0.99644128113879	0.99644128113879	1	1	0.142423017793594
0.996932515337423	0.996932515337423	0.996932515337423	1	1	1	0.996932515337423	0.143450180981595
1	1	1	1	1	1	1	0.144529739549839
0.993103448275862	1	0.996551724137931	1	1	1	1	0.145521772413793
1	1	1	1	1	1	1	0.146589578431373
0.994535519125683	0.989071038251366	0.994535519125683	0.994535519125683	0.994535519125683	0.994535519125683	0.994535519125683	0.147490967213115
0.996904024767802	0.993808049535604	0.990712074303406	0.993808049535604	0.993808049535604	0.993808049535604	0.993808049535604	0.148399362229102
0.994791666666667	0.984375	0.984375	0.994791666666667	0.994791666666667	0.994791666666667	0.994791666666667	0.149485880208333
0.991379310344828	0.991379310344828	0.991379310344828	0.991379310344828	0.991379310344828	0.991379310344828	0.991379310344828	0.150484922413793
0.997159090909091	0.994318181818182	0.994318181818182	0.997159090909091	0.997159090909091	0.997159090909091	0.997159090909091	0.151519053977273
0.996376811594203	0.996376811594203	0.996376811594203	1	1	1	1	0.152542387681159
0.996491228070175	0.996491228070175	0.996491228070175	0.996491228070175	0.996491228070175	0.996491228070175	1	0.153615656140351
0.99645390070922	0.99645390070922	0.99645390070922	0.99645390070922	0.99645390070922	0.99645390070922	0.99645390070922	0.15450220212766
0.994269340974212	0.994269340974212	0.997134670487106	0.997134670487106	0.997134670487106	1	1	0.155376550143266
0.992779783393502	0.992779783393502	0.992779783393502	0.992779783393502	0.992779783393502	0.996389891696751	0.996389891696751	0.15647559566787
0.988980716253444	0.991735537190083	0.994490358126722	0.991735537190083	0.991735537190083	0.994490358126722	0.994490358126722	0.15746479338843
1	1	1	1	1	1	1	0.15853981595092
1	1	1	1	1	1	1	0.159563594594595
1	1	1	1	1	1	1	0.16060524
1	0.996212121212121	1	0.996212121212121	0.996212121212121	0.996212121212121	0.996212121212121	0.161487465909091
0.997872340425532	0.997872340425532	0.997872340425532	0.997872340425532	0.997872340425532	0.997872340425532	0.997872340425532	0.162392589361702
1	1	1	1	1	1	1	0.163410226708075
1	1	1	1	1	1	1	0.164403223728814
0.996478873239437	0.996478873239437	0.996478873239437	0.996478873239437	0.996478873239437	0.996478873239437	0.996478873239437	0.165510774647887
0.996428571428571	0.996428571428571	0.996428571428571	0.996428571428571	0.996428571428571	0.996428571428571	0.996428571428571	0.166546032142857
0.991044776119403	0.994029850746269	0.994029850746269	0.994029850746269	0.994029850746269	0.994029850746269	0.994029850746269	0.167596614925373
0.996503496503496	0.996503496503496	0.996503496503496	0.996503496503496	0.996503496503496	0.996503496503496	0.996503496503496	0.168512874125874
0.990476190476191	1	1	1	1	1	1	0.169475833333333
1	1	1	1	1	1	1	0.170436938271605
0.989795918367347	1	1	1	1	1	1	0.171496428571429
0.986394557823129	0.982993197278912	0.986394557823129	0.986394557823129	0.986394557823129	0.986394557823129	0.986394557823129	0.172467
0.996124031007752	0.996124031007752	0.996124031007752	0.996124031007752	0.996124031007752	0.996124031007752	0.996124031007752	0.173546596899225
1	1	1	1	1	1	1	0.174558456140351
0.994638069705094	0.994638069705094	0.994638069705094	0.994638069705094	0.994638069705094	0.994638069705094	0.994638069705094	0.175600136729223
0.996774193548387	0.996774193548387	0.996774193548387	0.996774193548387	0.996774193548387	0.996774193548387	0.996774193548387	0.17649314516129
1	1	1	1	1	1	1	0.177432139158576
1	1	1	1	1	1	1	0.178468313793103
0.994428969359331	0.994428969359331	0.994428969359331	0.994428969359331	0.994428969359331	0.994428969359331	0.994428969359331	0.179525994428969
1	1	1	1	1	1	1	0.180489081534772
1	1	1	1	1	1	1	0.181590175925926
1	1	1	1	1	1	1	0.182560803076923
0.996587030716723	0.996587030716723	0.996587030716723	0.996587030716723	0.996587030716723	0.996587030716723	0.996587030716723	0.183542225255973
1	1	1	1	1	1	0.99685534591195	0.184383006289308
0.99601593625498	0.99601593625498	0.99601593625498	0.99601593625498	0.99601593625498	0.99601593625498	0.99601593625498	0.185497418326693
0.991803278688525	0.991803278688525	0.991803278688525	0.991803278688525	0.991803278688525	0.991803278688525	0.991803278688525	0.186507266393443
0.99537037037037	0.99537037037037	0.997685185185185	0.997685185185185	0.997685185185185	0.997685185185185	0.99537037037037	0.187541525462963
1	1	1	1	1	1	1	0.188584025936599
0.99390243902439	0.990853658536585	0.990853658536585	0.990853658536585	0.990853658536585	0.990853658536585	0.990853658536585	0.189551125
1	1	1	1	1	1	1	0.190544568075117
1	1	1	1	1	1	1	0.191422005763689
1	1	1	1	1	1	1	0.192511308383234
1	1	1	1	1	1	1	0.193457211604096
0.996240601503759	0.996240601503759	0.996240601503759	0.996240601503759	0.996240601503759	0.996240601503759	0.996240601503759	0.194545714285714
1	1	1	1	1	1	1	0.195567594017094
0.996240601503759	0.996240601503759	0.996240601503759	0.996240601503759	0.996240601503759	0.996240601503759	0.996240601503759	0.196638898496241
1	1	1	1	1	1	1	0.197526098540146
0.996710526315789	1	1	1	1	1	1	0.198423805921053
1	1	1	1	1	1	1	0.199459246621622
0.99601593625498	1	1	1	1	1	1	0.200544721115538
0.994186046511628	0.994186046511628	0.994186046511628	0.994186046511628	0.994186046511628	0.994186046511628	0.994186046511628	0.201491938953488
0.997014925373134	0.997014925373134	0.997014925373134	0.997014925373134	0.997014925373134	0.997014925373134	0.997014925373134	0.202528731343284
0.997041420118343	0.997041420118343	0.997041420118343	0.997041420118343	0.997041420118343	0.997041420118343	0.997041420118343	0.203591926035503
0.996402877697842	0.996402877697842	0.996402877697842	0.996402877697842	0.996402877697842	0.996402877697842	0.996402877697842	0.204536629496403
0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.205489952702703
1	1	1	1	1	1	1	0.206443081168831
1	1	1	1	1	1	1	0.20748953525641
0.993079584775087	0.996539792387543	0.996539792387543	0.996539792387543	0.996539792387543	0.996539792387543	0.996539792387543	0.208502519031142
1	1	1	1	1	1	1	0.209549123745819
0.996932515337423	0.996932515337423	0.996932515337423	0.996932515337423	0.996932515337423	0.996932515337423	0.996932515337423	0.210590613496933
1	1	1	1	1	1	1	0.211503290322581
1	1	1	0.996503496503496	0.996503496503496	1	0.996503496503496	0.212430716783217
0.995867768595041	0.991735537190083	0.995867768595041	0.991735537190083	0.991735537190083	0.991735537190083	0.991735537190083	0.213456136363636
0.992156862745098	0.992156862745098	0.992156862745098	0.992156862745098	0.992156862745098	0.992156862745098	0.992156862745098	0.21451002745098
1	0.996610169491525	1	1	1	1	1	0.215535681355932
0.996784565916399	0.996784565916399	0.996784565916399	0.996784565916399	0.996784565916399	0.996784565916399	0.996784565916399	0.21653940192926
1	1	1	1	1	1	1	0.217607026865672
1	1	1	1	1	1	1	0.218537691011236
1	1	1	1	1	1	1	0.21943792
0.991803278688525	0.995901639344262	0.995901639344262	0.995901639344262	0.995901639344262	0.995901639344262	0.995901639344262	0.220446549180328
0.99672131147541	0.99672131147541	0.99672131147541	0.99672131147541	0.99672131147541	0.99672131147541	0.99672131147541	0.221457432786885
1	1	1	1	1	1	1	0.222550059190031
0.996666666666667	0.996666666666667	0.996666666666667	0.996666666666667	0.996666666666667	0.996666666666667	0.996666666666667	0.22349538
1	1	1	1	1	1	1	0.22459626984127
0.995121951219512	0.995121951219512	0.995121951219512	0.995121951219512	0.995121951219512	0.995121951219512	0.995121951219512	0.2255062
0.993730407523511	0.993730407523511	0.993730407523511	0.993730407523511	0.993730407523511	0.993730407523511	0.993730407523511	0.226489890282132
0.98728813559322	0.991525423728814	0.991525423728814	0.991525423728814	0.991525423728814	0.991525423728814	0.991525423728814	0.227461504237288
1	1	1	1	1	1	1	0.228507728624535
1	1	1	1	1	1	1	0.229535366459627
1	1	1	1	1	1	1	0.230505033444816
1	1	1	1	1	1	1	0.231554871794872
0.994350282485876	1	0.994350282485876	0.994350282485876	1	1	1	0.232483175141243
1	0.99609375	0.99609375	0.99609375	0.99609375	1	1	0.2334248828125
0.995726495726496	0.995726495726496	0.995726495726496	0.995726495726496	0.995726495726496	0.995726495726496	0.995726495726496	0.234451508547009
0.995652173913044	1	1	1	1	1	1	0.235496008695652
0.996610169491525	0.993220338983051	0.993220338983051	0.993220338983051	0.993220338983051	0.993220338983051	0.993220338983051	0.23651380338983
0.995555555555556	0.995555555555556	0.995555555555556	0.995555555555556	0.995555555555556	0.995555555555556	0.995555555555556	0.237536493333333
0.993103448275862	0.993103448275862	0.996551724137931	0.996551724137931	0.996551724137931	0.996551724137931	0.996551724137931	0.238609586206897
0.995121951219512	0.995121951219512	0.995121951219512	0.995121951219512	0.995121951219512	0.995121951219512	0.995121951219512	0.239506219512195
0.995918367346939	0.995918367346939	0.995918367346939	0.995918367346939	0.995918367346939	0.995918367346939	0.995918367346939	0.240416914285714
0.997109826589595	0.997109826589595	0.997109826589595	0.997109826589595	0.997109826589595	0.997109826589595	0.997109826589595	0.241463317919075
0.996268656716418	0.996268656716418	0.996268656716418	0.996268656716418	0.996268656716418	0.996268656716418	0.996268656716418	0.242478287313433
1	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	1	1	0.243525400990099
1	1	1	1	1	1	1	0.244439870646766
1	1	1	1	1	1	1	0.245580737967914
0.995798319327731	1	1	1	1	1	1	0.24653318487395
0.995689655172414	0.995689655172414	0.995689655172414	0.995689655172414	0.995689655172414	0.995689655172414	0.995689655172414	0.247426525862069
0.996466431095406	0.996466431095406	1	1	1	1	1	0.248472363957597
1	1	1	1	1	1	1	0.249495741312741
1	1	1	1	1	1	1	0.250504158536585
0.996	0.996	0.992	0.992	0.996	0.996	0.996	0.25148138
0.992779783393502	0.992779783393502	0.992779783393502	0.992779783393502	0.992779783393502	0.992779783393502	0.992779783393502	0.252514631768953
0.995260663507109	0.995260663507109	0.995260663507109	0.995260663507109	0.995260663507109	0.995260663507109	0.995260663507109	0.253485118483412
1	1	1	1	1	1	1	0.254428308943089
0.996062992125984	0.996062992125984	0.996062992125984	0.996062992125984	0.996062992125984	0.996062992125984	0.996062992125984	0.255458673228346
