MAF	n100	n200	n300	n400	n500	n1000	n2000
0.0784725699438202	0.987567415730337	0.98648595505618	0.98601404494382	0.985598314606742	0.98525	0.984837078651685	0.985269662921348
0.0795099739565943	0.992919866444073	0.993016694490818	0.990616026711185	0.987594323873122	0.986440734557596	0.987439065108514	0.987888146911519
0.0804774717703349	0.992361244019139	0.991433014354067	0.991877990430622	0.99166985645933	0.991925837320574	0.991858851674641	0.992217703349282
0.0815589943760984	0.990330404217926	0.990400702987698	0.990369068541301	0.990268892794376	0.99018453427065	0.990335676625659	0.990444639718805
0.082510873857868	0.991492385786802	0.990855329949239	0.990928934010152	0.991	0.991208121827411	0.991624365482234	0.991593908629442
0.0835102204081633	0.990760932944606	0.98936443148688	0.98869387755102	0.988437317784257	0.987717201166181	0.987326530612245	0.987527696793003
0.08452095	0.991453488372093	0.991281007751938	0.991488372093023	0.991271317829457	0.991089147286822	0.990558139534884	0.991085271317829
0.0854240998266898	0.992188908145581	0.992362218370884	0.992814558058925	0.992625649913345	0.992618717504333	0.992162911611785	0.992046793760832
0.0864795720720721	0.98595045045045	0.989387387387387	0.990846846846847	0.990779279279279	0.990675675675676	0.989934684684685	0.990144144144144
0.0875178982716049	0.982804938271605	0.987177777777778	0.988787654320988	0.988765432098765	0.989224691358025	0.989044444444444	0.988866666666667
0.0884714880095923	0.985992805755396	0.990242206235012	0.991285371702638	0.991177458033573	0.991333333333333	0.990877697841727	0.990928057553957
0.0895300015517241	0.991779310344828	0.991370689655172	0.991418965517241	0.991125862068965	0.9913	0.991127586206897	0.991118965517241
0.0905216628712871	0.994492574257426	0.993175742574257	0.993564356435644	0.993787128712871	0.993957920792079	0.993774752475247	0.993824257425743
0.0914844495601173	0.99016715542522	0.990601173020528	0.989932551319648	0.989615835777126	0.990073313782991	0.990129032258064	0.990058651026393
0.0924869272486772	0.99284126984127	0.993716931216931	0.994531746031746	0.994624338624339	0.994444444444444	0.993732804232804	0.993812169312169
0.0934209459161148	0.99441059602649	0.994209713024283	0.993911699779249	0.993668874172185	0.993655629139073	0.993470198675497	0.994011037527594
0.0945585538116592	0.991484304932735	0.991170403587444	0.991506726457399	0.991311659192825	0.991526905829596	0.991899103139013	0.992013452914798
0.0955114006564552	0.993665207877462	0.993822757111597	0.993862144420131	0.99380306345733	0.993728665207878	0.993636761487965	0.99390590809628
0.0965633824894515	0.989902953586498	0.989729957805907	0.990508438818565	0.990616033755274	0.99065611814346	0.990924050632911	0.991021097046414
0.0975063026690391	0.993818505338078	0.993825622775801	0.993921708185053	0.99382206405694	0.994151245551601	0.994311387900356	0.994202846975089
0.0984641868073879	0.988493403693931	0.988759894459103	0.988511873350923	0.988976253298153	0.98968073878628	0.990166226912929	0.99021635883905
0.0994893153846154	0.992501326259947	0.991283819628647	0.991347480106101	0.991514588859416	0.991575596816976	0.991984084880637	0.991779840848806
0.100448836565097	0.994504155124654	0.99512188365651	0.994916897506925	0.995030470914127	0.995202216066482	0.995049861495845	0.995124653739612
0.101558829039813	0.993388758782201	0.992873536299766	0.99316393442623	0.99303981264637	0.992857142857143	0.993224824355972	0.993470725995316
0.102470914893617	0.992399527186761	0.993063829787234	0.993451536643026	0.992787234042553	0.992652482269504	0.992203309692671	0.992156028368794
0.103534303116147	0.993090651558074	0.992130311614731	0.992464589235127	0.992232294617564	0.992022662889518	0.991985835694051	0.992399433427762
0.104532460843373	0.994186746987952	0.994614457831325	0.994909638554217	0.994906626506024	0.994822289156627	0.994566265060241	0.994834337349398
0.105505122754491	0.995619760479042	0.994341317365269	0.994452095808383	0.99437125748503	0.994089820359281	0.994134730538922	0.994290419161677
0.1064695	0.990491124260355	0.989627218934911	0.98991124260355	0.989491124260355	0.989115384615385	0.989730769230769	0.990307692307692
0.107507739631336	0.992069124423963	0.992516129032258	0.99236866359447	0.992403225806452	0.992467741935484	0.992377880184332	0.992290322580645
0.108425017786561	0.985824110671937	0.989766798418972	0.990120553359684	0.989881422924901	0.989318181818182	0.989160079051383	0.988717391304348
0.109516144208038	0.993744680851064	0.994699763593381	0.994612293144208	0.994891252955083	0.995054373522459	0.995002364066194	0.99506146572104
0.110537504854369	0.994424757281553	0.994063106796117	0.994283980582524	0.994216019417476	0.994337378640777	0.994145631067961	0.994080097087379
0.111513524242424	0.993087878787879	0.993857575757576	0.993742424242424	0.993245454545455	0.99330303030303	0.993181818181818	0.993412121212121
0.112438278625954	0.994435114503817	0.993824427480916	0.99343893129771	0.993374045801527	0.99356106870229	0.993465648854962	0.993576335877863
0.113449512121212	0.994784848484848	0.994518181818182	0.994436363636364	0.994018181818182	0.994236363636364	0.994321212121212	0.994606060606061
0.114520722090261	0.994427553444181	0.993413301662708	0.994173396674584	0.994049881235154	0.994187648456057	0.994097387173397	0.994057007125891
0.115472246575342	0.992846575342466	0.991506849315068	0.991841095890411	0.991619178082192	0.991879452054795	0.991950684931507	0.992134246575342
0.116519402173913	0.991865942028985	0.991735507246377	0.991297101449275	0.991278985507246	0.991394927536232	0.991373188405797	0.991496376811594
0.117492839116719	0.99398738170347	0.992914826498423	0.993381703470032	0.992542586750789	0.992473186119874	0.992485804416404	0.992763406940063
0.118575188679245	0.993578616352201	0.993735849056604	0.994575471698113	0.994292452830189	0.99435534591195	0.994333333333333	0.994147798742138
0.119462255102041	0.993301020408163	0.993114795918367	0.992938775510204	0.993081632653061	0.993303571428571	0.993104591836735	0.993395408163265
0.120493345454545	0.991693939393939	0.991069696969697	0.991063636363636	0.990878787878788	0.99090303030303	0.991024242424242	0.991081818181818
0.121494750809061	0.99384142394822	0.993640776699029	0.993265372168285	0.993404530744337	0.993349514563107	0.993275080906149	0.993699029126214
0.12248684789644	0.986844660194175	0.986644012944984	0.986695792880259	0.986851132686084	0.986857605177993	0.986514563106796	0.986977346278317
0.123546453947368	0.991960526315789	0.992611842105263	0.991990131578947	0.99172697368421	0.991819078947368	0.991601973684211	0.992075657894737
0.124522691082803	0.993420382165605	0.993289808917197	0.99353821656051	0.99359872611465	0.993735668789809	0.993796178343949	0.994022292993631
0.125498304347826	0.992648829431438	0.992498327759197	0.992816053511706	0.993066889632107	0.993297658862876	0.993571906354515	0.99343143812709
0.12648426	0.99462	0.994826666666667	0.994986666666667	0.995323333333333	0.995383333333333	0.99531	0.995436666666667
0.127482118733509	0.993308707124011	0.992622691292876	0.992604221635884	0.992456464379947	0.992722955145119	0.992609498680739	0.992667546174142
0.128528741100324	0.989614886731392	0.988818770226537	0.988993527508091	0.988815533980583	0.98888996763754	0.988414239482201	0.988504854368932
0.129506084134615	0.994973557692308	0.994435096153846	0.993882211538462	0.993502403846154	0.992764423076923	0.99253125	0.992923076923077
0.130527884368308	0.99275374732334	0.992113490364026	0.991751605995717	0.99123982869379	0.990683083511777	0.990055674518201	0.99055460385439
0.131501636963696	0.989844884488449	0.989920792079208	0.989950495049505	0.990273927392739	0.990085808580858	0.98976897689769	0.990023102310231
0.132502258964143	0.99604780876494	0.9959203187251	0.996089641434263	0.996410358565737	0.996292828685259	0.996135458167331	0.996266932270916
0.133542347087379	0.996895631067961	0.996949029126214	0.996395631067961	0.996242718446602	0.99621359223301	0.995655339805825	0.995553398058252
0.13444617264574	0.995513452914798	0.99607399103139	0.995834080717489	0.995863228699552	0.995737668161435	0.995356502242152	0.995517937219731
0.13546398490566	0.994584905660377	0.993245283018868	0.993101886792453	0.99357358490566	0.99331320754717	0.993158490566038	0.993030188679245
