MAF	n100	n200	n300	n400	n500	n1000	n2000	n3000
0.0475459383141762	0.993058429118774	0.991795019157088	0.992097701149425	0.991916666666667	0.991816091954023	0.99136398467433	0.991622605363985	0.991579501915709
0.0485799483539095	0.99272633744856	0.991909465020576	0.992303497942387	0.99190329218107	0.992006172839506	0.991966049382716	0.992318930041152	0.992258230452675
0.0494852051216389	0.994485275288092	0.993591549295775	0.993663252240717	0.993658130601793	0.993510883482714	0.993458386683739	0.993426376440461	0.993396927016645
0.0504208196954315	0.992699492385787	0.99183654822335	0.991668020304569	0.991352284263959	0.991593908629442	0.991203045685279	0.991485279187817	0.991348223350254
0.051457958166491	0.993532139093783	0.992400421496312	0.993282402528978	0.992670179135933	0.99272602739726	0.992426765015806	0.992698630136986	0.992606954689147
0.0524934424719101	0.991551685393258	0.991086516853933	0.99197191011236	0.991358426966292	0.991362921348315	0.991348314606742	0.991658426966292	0.991584269662921
0.0535073919242273	0.992062811565304	0.990732801595214	0.991199401794616	0.99126221335992	0.991369890329013	0.991615154536391	0.992123629112662	0.992369890329013
0.0545402669683258	0.993581447963801	0.992752262443439	0.993053167420815	0.992755656108597	0.9929592760181	0.992992081447964	0.993287330316742	0.993089366515837
0.055571596516129	0.992521290322581	0.99158064516129	0.991743225806452	0.991678709677419	0.991783225806452	0.991615483870968	0.991855483870968	0.991805161290323
0.0565138075731497	0.992134251290878	0.991514629948365	0.990982788296041	0.991204819277108	0.991376936316695	0.99092082616179	0.99110843373494	0.991376936316695
0.0574320957333333	0.988210666666667	0.986798666666667	0.986974666666667	0.987304	0.987688	0.987294666666667	0.987558666666667	0.987568
0.0584664512071156	0.993364675984752	0.992304955527319	0.992750952986023	0.992593392630241	0.992758576874206	0.992171537484117	0.991786531130877	0.991703939008895
0.0594963409032258	0.992269677419355	0.991886451612903	0.992468387096774	0.992148387096774	0.99188	0.992109677419355	0.991994838709677	0.991767741935484
0.0605529025089606	0.994481481481482	0.992334528076464	0.992850657108722	0.993032258064516	0.993455197132616	0.993350059737157	0.993313022700119	0.993259259259259
0.0615429327941176	0.991405882352941	0.990851470588235	0.990810294117647	0.990732352941176	0.990782352941176	0.991079411764706	0.990994117647059	0.991211764705882
0.0625568989056088	0.994960328317373	0.994102599179207	0.994075239398085	0.994146374829001	0.994209302325581	0.994437756497948	0.994648426812585	0.994430916552668
0.063502398	0.995011111111111	0.992635555555556	0.992153333333333	0.992244444444444	0.992271111111111	0.99178	0.991666666666667	0.991557777777778
0.0644396543613707	0.991415887850467	0.990839563862928	0.99132554517134	0.991443925233645	0.991373831775701	0.991239875389408	0.991651090342679	0.991595015576324
0.0654276053291536	0.994043887147335	0.99333855799373	0.993871473354232	0.993730407523511	0.99353605015674	0.993559561128527	0.993543887147335	0.993443573667712
0.0664768119784657	0.991436069986541	0.98892866756393	0.989830417227456	0.989967698519515	0.989916554508748	0.989755047106326	0.990479138627187	0.990043068640646
0.0675097383561644	0.99389802130898	0.992908675799087	0.993272450532725	0.992920852359209	0.992872146118721	0.992917808219178	0.993406392694064	0.993677321156773
0.0685810934936351	0.997213578500707	0.995973125884017	0.995760961810467	0.99549504950495	0.995292786421499	0.995087694483734	0.995089108910891	0.995086280056577
0.0695412356821589	0.996113943028486	0.99475712143928	0.994929535232384	0.994640179910045	0.994833583208396	0.994907046476762	0.99484107946027	0.994755622188906
0.0705078106766917	0.992586466165414	0.992323308270677	0.992673684210526	0.992365413533835	0.992178947368421	0.991957894736842	0.991813533834586	0.991893233082707
0.0713994962365591	0.994208333333333	0.99340188172043	0.993775537634409	0.993569892473118	0.993565860215054	0.993751344086022	0.993935483870968	0.993849462365591
0.0724667117647059	0.994148529411765	0.993426470588235	0.993445588235294	0.993242647058823	0.993223529411765	0.993504411764706	0.993482352941176	0.993582352941176
0.0735180069252078	0.995274238227147	0.995103878116343	0.99509972299169	0.994792243767313	0.995029085872576	0.99508864265928	0.995206371191136	0.995184210526316
0.0745214223001402	0.99640252454418	0.995380084151473	0.995977559607293	0.996044880785414	0.996079943899018	0.996106591865358	0.996117812061711	0.995978962131837
0.0755179020472441	0.996648818897638	0.995681889763779	0.995573228346457	0.995146456692913	0.995242519685039	0.995190551181102	0.995163779527559	0.995048818897638
0.0765597632075472	0.991938679245283	0.990646226415094	0.990220125786163	0.990003144654088	0.990080188679245	0.989933962264151	0.989971698113208	0.990084905660377
0.0775286366609294	0.995931153184165	0.995277108433735	0.99571256454389	0.995667814113597	0.995055077452668	0.995146299483649	0.995487091222031	0.995401032702238
0.0784331073051948	0.996577922077922	0.995637987012987	0.995417207792208	0.995159090909091	0.995050324675325	0.99511038961039	0.995293831168831	0.99511525974026
0.0794857441221374	0.9926	0.992212213740458	0.993381679389313	0.993448854961832	0.993806106870229	0.993883969465649	0.993993893129771	0.993935877862595
0.0805127402821317	0.994148902821317	0.994133228840125	0.994266457680251	0.994280564263323	0.994335423197492	0.994341692789969	0.994498432601881	0.994366771159875
0.0814835630541872	0.994507389162562	0.993789819376026	0.99388341543514	0.994098522167488	0.993998357963875	0.993689655172414	0.993714285714286	0.993591133004926
0.0825454167587477	0.995546961325967	0.994633517495396	0.995152854511971	0.994786372007367	0.994686924493554	0.994836095764273	0.994988950276243	0.995049723756906
0.0835462672413793	0.994510344827586	0.993910344827586	0.994589655172414	0.994455172413793	0.994491379310345	0.99413275862069	0.994341379310345	0.99428275862069
0.0845114006122449	0.994869387755102	0.995189795918367	0.995869387755102	0.995836734693878	0.995761224489796	0.995677551020408	0.995604081632653	0.995420408163265
0.08541164544	0.9934848	0.9924416	0.9928976	0.9929696	0.9932624	0.993536	0.9934752	0.9934976
0.086455694548552	0.994192504258944	0.993420783645656	0.993637137989778	0.993744463373083	0.993660988074957	0.993633730834753	0.993899488926746	0.993928449744463
0.0874874375494071	0.996950592885375	0.996389328063241	0.996371541501976	0.996440711462451	0.996377470355731	0.996009881422925	0.99602371541502	0.995934782608696
0.0885148838951311	0.993840823970037	0.992908239700375	0.993486891385768	0.993368913857678	0.992979400749064	0.992709737827715	0.993140449438202	0.993215355805243
0.0895323888888889	0.99489417989418	0.99399823633157	0.993825396825397	0.993857142857143	0.993696649029982	0.993405643738977	0.993661375661376	0.993716049382716
0.0905378266260163	0.990894308943089	0.991170731707317	0.991406504065041	0.991371951219512	0.991355691056911	0.991408536585366	0.991422764227642	0.991416666666667
0.0914823961797753	0.996788764044944	0.996507865168539	0.996656179775281	0.996469662921348	0.996393258426966	0.996222471910112	0.996157303370787	0.99616404494382
0.0924277246753247	0.995068181818182	0.994642857142857	0.99462987012987	0.994472402597403	0.994538961038961	0.994508116883117	0.994746753246753	0.994826298701299
0.0934941382570162	0.996426883308715	0.995881831610044	0.995927621861152	0.995738552437223	0.995644017725258	0.99568094534712	0.995615952732644	0.995698670605613
0.0944844282747604	0.994651757188498	0.993611821086262	0.993722044728435	0.9935	0.993426517571885	0.993404153354633	0.993348242811502	0.993258785942492
0.095544826171875	0.9945	0.9939140625	0.994126953125	0.993822265625	0.9937578125	0.993564453125	0.993630859375	0.9937421875
0.096540997993311	0.994172240802676	0.993225752508361	0.993396321070234	0.993387959866221	0.993292642140468	0.993128762541806	0.992921404682274	0.992919732441472
0.0976049796521739	0.994344347826087	0.994335652173913	0.994325217391304	0.994010434782609	0.993965217391304	0.993751304347826	0.993845217391304	0.993918260869565
0.0984964295454545	0.996729797979798	0.996042929292929	0.995987373737374	0.996058080808081	0.995992424242424	0.995906565656566	0.995724747474747	0.99579797979798
0.0994379252475247	0.996546204620462	0.995120462046205	0.995684818481848	0.995432343234323	0.995252475247525	0.995077557755776	0.995420792079208	0.995473597359736
0.100445106382979	0.996170212765957	0.99566134751773	0.996062056737589	0.995826241134752	0.995689716312057	0.995998226950355	0.99616134751773	0.996232269503546
0.101482756972112	0.993790836653386	0.993631474103586	0.993918326693227	0.993850597609562	0.993794820717131	0.993474103585657	0.993886454183267	0.993790836653386
0.102497492831541	0.994894265232975	0.993790322580645	0.994293906810036	0.994363799283154	0.994413978494624	0.994548387096774	0.994661290322581	0.994559139784946
0.103547478991597	0.984620168067227	0.982361344537815	0.985460504201681	0.98670756302521	0.987082352941177	0.989043697478992	0.989457142857143	0.988689075630252
