Core_TOPMed	OmniExp_TOPMed	Omni25_TOPMed	MEGA_TOPMed	MAF
0.455244195356285	0.476757254860492	0.486735048416091	0.482588334818798	0.000206068049068689
0.582491018285163	0.647454287093142	0.681035176148855	0.663380073998606	0.000412131291342699
0.596572827417381	0.694031247750018	0.743610051119591	0.719749442004464	0.000618199233263734
0.605503100990466	0.722715912246598	0.782051282051282	0.750300842358604	0.000824272764579283
0.682356204919549	0.807675235805437	0.865230257074163	0.83756241908637	0.00111812401960422
0.713719060715041	0.841442775544743	0.893431351808758	0.869949227840068	0.00144120180505606
0.71957911045123	0.853269640436382	0.908075656833	0.884513588535279	0.00164839790265315
0.727733804656882	0.863444248059633	0.910858372396834	0.88880350418812	0.00185455300852993
0.769918663634773	0.899488368025188	0.940790624453385	0.923255203778205	0.00242834254591569
0.80338767283143	0.929983379893207	0.961207963506489	0.950634746631776	0.00347065939531101
0.839347036281292	0.947991837953516	0.973722191808092	0.967202508336237	0.00450864331160106
0.855141422151731	0.958432461009781	0.981430081945546	0.973499867829765	0.00554529349325932
0.868178798519503	0.967542943911929	0.984151086647053	0.981683591154978	0.00650291683401348
0.879358912093249	0.967265662943176	0.983778533268577	0.979601748421564	0.00742081330840214
0.891082519964507	0.972826086956522	0.988132209405501	0.9849157054126	0.00843762895519077
0.894033837934105	0.978119832082432	0.988423864648264	0.986770131026587	0.00946167983081033
0.903749630941836	0.977266017124299	0.989518748154709	0.98553291998819	0.0104936561116032
0.902482848742241	0.978928454753349	0.989709245344659	0.9890558640967	0.0115236926004574
0.909934497816594	0.980713245997089	0.991266375545852	0.990174672489083	0.0125549100618632
0.919251716789013	0.981529718209804	0.99218565001184	0.991238456073881	0.013503047028179
0.913586060748764	0.983046856604662	0.993171650576878	0.991052507652461	0.0144367859194726
0.919358698253171	0.981813831060062	0.991864082316344	0.991385498923187	0.015447078846614
0.920054200542005	0.988075880758808	0.994579945799458	0.992953929539295	0.0164803500542005
0.92894280762565	0.985557481224726	0.993356441363374	0.992778740612363	0.0175068378105142
0.925007944073721	0.986336193199873	0.995551318716238	0.993644741023197	0.018538330600572
0.925211505922166	0.985109983079526	0.991878172588832	0.990862944162437	0.01954578642978
0.930404523705959	0.988255763375381	0.993910395824271	0.99217050891692	0.0205035486298391
0.93365307753797	0.988009592326139	0.995203836930456	0.99400479616307	0.0214327272981615
0.931743421052632	0.981496710526316	0.992598684210526	0.991776315789474	0.0224468172697368
0.925208974923009	0.986801583809943	0.993840739111307	0.992080950285966	0.0234907640123185
0.934803001876173	0.982645403377111	0.99437148217636	0.99390243902439	0.0245077644465291
0.931972789115646	0.990281827016521	0.993683187560739	0.994169096209913	0.0255338759961127
0.940578158458244	0.992505353319058	0.997323340471092	0.997323340471092	0.0265522491970021
0.932862190812721	0.988221436984688	0.996466431095406	0.995288574793875	0.0274971207891637
0.942342342342342	0.985585585585586	0.994594594594595	0.992192192192192	0.0284339714114114
0.943147815679234	0.991621783363256	0.997007779772591	0.993417115499701	0.0294536506882107
0.931451612903226	0.983870967741935	0.995967741935484	0.993279569892473	0.0304709999327957
0.947761194029851	0.995251017639077	0.998643147896879	0.997964721845319	0.0315069916553596
0.937047756874095	0.986975397973951	0.99493487698987	0.993487698986975	0.0325415878437048
0.93815987933635	0.990950226244344	0.995475113122172	0.993966817496229	0.0335509460030166
0.940497335701599	0.990230905861456	0.996447602131439	0.994671403197158	0.0344902892539964
0.937991266375546	0.992139737991266	0.993886462882096	0.994759825327511	0.0354256331004367
0.941176470588235	0.992760180995475	0.998190045248869	0.997285067873303	0.036464991040724
0.943105110896818	0.988428158148505	0.993249758919961	0.993249758919961	0.0374724231436837
0.935609756097561	0.991219512195122	0.999024390243902	0.999024390243902	0.0384917528780488
0.956475583864119	0.992569002123142	0.998938428874735	1	0.039551842462845
0.945175438596491	0.989035087719298	0.995614035087719	0.995614035087719	0.0405527667763158
0.944168734491315	0.991315136476427	0.996277915632754	0.997518610421836	0.041494291191067
0.941320293398533	0.987775061124694	0.995110024449878	0.996332518337408	0.0424520657701711
0.954933008526188	0.989037758830694	0.996345919610231	0.997563946406821	0.0434519421437272
0.934980494148244	0.989596879063719	0.993498049414824	0.99479843953186	0.044483622106632
0.947154471544715	0.993224932249323	0.994579945799458	0.993224932249323	0.0455315017615176
0.937158469945355	0.989071038251366	0.993169398907104	0.994535519125683	0.0465333721311475
0.947932618683001	0.990811638591118	0.998468606431853	0.996937212863706	0.0475273094946401
0.942457231726283	0.990668740279938	0.995334370139969	0.995334370139969	0.0484715040435459
0.953947368421053	0.991776315789474	0.995065789473684	0.996710526315789	0.0494664899671053
0.947916666666667	0.986111111111111	0.991319444444444	0.994791666666667	0.0504446090277778
0.953528399311532	0.993115318416523	0.998278829604131	1	0.0514901240963855
0.951871657754011	0.994652406417112	0.996434937611408	0.998217468805704	0.0525374579322638
0.950191570881226	0.990421455938697	0.998084291187739	0.996168582375479	0.0535320599616858
0.957142857142857	0.990476190476191	0.995238095238095	0.995238095238095	0.0545351335714286
0.950959488272921	0.991471215351812	0.997867803837953	0.995735607675906	0.0554872628997868
0.968680089485459	0.995525727069351	0.997762863534676	1	0.0564677073825503
0.93812375249501	0.99001996007984	0.994011976047904	0.996007984031936	0.0574718726546906
0.954441913439636	0.990888382687927	0.993166287015945	0.997722095671982	0.0584719933940775
0.954659949622166	0.997481108312343	1	1	0.0594836876574307
0.965699208443272	0.994722955145119	1	0.997361477572559	0.0605160248021108
0.952631578947368	0.989473684210526	0.994736842105263	0.994736842105263	0.0615209010526316
