Core_1000G	Core_HRC	Core_TOPMed	OmniExp_1000G	OmniExp_HRC	OmniExp_TOPMed	Omni25_1000G	Omni25_HRC	Omni25_TOPMed	MEGA_1000G	MEGA_HRC	MEGA_TOPMed	MAF
0.0396998311439677	0.153720710092496	0.225149725891357	0.0543025872594735	0.168030579411614	0.257363671755923	0.065401015886612	0.177046384820835	0.277428136319895	0.0614296084484989	0.174271245589099	0.273269438498848	0.000206010809125724
0.0743804699160065	0.249275704207182	0.319244386749492	0.103917262399817	0.278167784636686	0.38247643148527	0.126632974541916	0.297231022042853	0.422996114973203	0.118956745986802	0.29173823618309	0.415443869505455	0.000411996536885639
0.100076559310029	0.300469251281197	0.353793852339486	0.138906972626141	0.336030269572101	0.434754020665806	0.170335350610391	0.360767520103329	0.486224532311154	0.159503770676222	0.353713126536394	0.476340829548769	0.00061799500821971
0.119168666530139	0.33529707665359	0.379126396010745	0.166821419979282	0.37693333943068	0.470771506568234	0.204735650192563	0.4060037657744	0.5301311658591	0.191750289789661	0.397495978733515	0.518304964101871	0.000823986801901179
0.145633885418835	0.40438427095694	0.428460081042769	0.201854837116798	0.449647583986532	0.529690612318075	0.247810979213609	0.480036343138789	0.593771223587791	0.233080764725277	0.47151120301563	0.581017699047816	0.00112054216015291
0.170347680098965	0.453793428454816	0.45854389235087	0.231022338541031	0.498087612187107	0.564299569554954	0.281876285970353	0.527364607571289	0.629156655909047	0.265727233328144	0.520072708605956	0.616499972650119	0.00144097121446093
0.177254733390647	0.478507307515445	0.472279424995502	0.242977387688186	0.523162124877542	0.581552272227443	0.295474538656857	0.551012655697063	0.646870064178179	0.2802647099986	0.545314593038367	0.632959793670152	0.00164790212467761
0.192841039479223	0.50162887109143	0.483714172043383	0.26154768700305	0.547998362480036	0.596045735240698	0.315989459906708	0.577041278188119	0.662226911833388	0.299481644208426	0.570860216913736	0.647725634683134	0.00185398104472621
0.22314866842538	0.571756459462291	0.526110862436231	0.30135744738939	0.615838579315118	0.643458951184592	0.362639403434253	0.642646260511805	0.70868531410812	0.343498315889055	0.636608222778831	0.696245750040476	0.00243225448773504
0.276190498521622	0.662280382947892	0.587186767992009	0.363903667455291	0.702952769291012	0.705815733877945	0.430806999608423	0.725380497607162	0.767084582900528	0.410712317782035	0.720374412928126	0.755996163955721	0.00347604222633599
0.3117117568889	0.721284757916907	0.630744928917082	0.407049996238999	0.757800942757566	0.749188250633102	0.475960935737031	0.777489782614146	0.808383271067874	0.456428804252438	0.7728512148033	0.797250708321841	0.00450995900436903
0.357760751359367	0.769587246663371	0.672508341571923	0.45828441670786	0.801849048442907	0.788826927829956	0.530323158675235	0.817068555363322	0.843692072417202	0.5101141559565	0.814515879881364	0.833562469105289	0.00554564158466696
0.387949937939595	0.796374637980968	0.699063922217625	0.491089160115846	0.827161770790236	0.812924079437319	0.563606743897394	0.84057716177079	0.865659908978072	0.544047372776169	0.837505171700455	0.856490484071163	0.00651838454814853
0.411867307492523	0.817189661488663	0.722788139253864	0.52097720475261	0.844747360420802	0.834806904734566	0.594874486710518	0.857159260535079	0.885520725686072	0.573139992017016	0.854447233021122	0.87667382948127	0.00743709089431294
0.449564430365426	0.835920352981106	0.749796357053965	0.557896820907342	0.86082135988234	0.854197307387713	0.630122185767621	0.872660934494852	0.902568163819437	0.610911867858355	0.869544066070822	0.894812761624618	0.0084357380135762
0.472853018622506	0.85319628184385	0.76817994352971	0.582234066178103	0.876006471875892	0.87385552488817	0.653278766536595	0.885841185241585	0.916157482313378	0.633932933599822	0.883569683702928	0.90810570730624	0.0094655544418007
0.485680617806115	0.86492856090735	0.777995216351381	0.599898996275488	0.88720549348035	0.882330660943122	0.673807068857886	0.89640805504703	0.92631638013874	0.653985087922339	0.894135471245502	0.918306223653108	0.0104977385588732
0.513058882311082	0.874460611382803	0.794494829439641	0.62757581722107	0.894506942026133	0.894681060456947	0.698237618665496	0.90309173770194	0.934788862476721	0.680704649719139	0.900616227837752	0.926945962723515	0.0115264531523006
0.528683562096207	0.880617109374338	0.804054225692004	0.643756509369258	0.899050796365761	0.901726517582706	0.713943386480834	0.906967882877924	0.940676889728109	0.698312432789439	0.905392933047697	0.933445668464593	0.0125545337310223
0.540365928755571	0.887465948586279	0.818194153072194	0.654580371773596	0.904280301844256	0.909832900188914	0.72396697665195	0.911575915082819	0.947062445856948	0.707403116552379	0.909321476657169	0.94092536347601	0.0135188854265168
0.563437954472786	0.893597928893381	0.827689705321135	0.67999958742896	0.90986354212866	0.917351706496962	0.749156807937867	0.91671222138562	0.952667787484658	0.732901508978577	0.915484822542882	0.948242963085206	0.014449010420513
0.583605236656596	0.900503524672709	0.83877139979859	0.694541792547835	0.915256797583082	0.926294058408862	0.764320241691843	0.921329305135952	0.95828801611279	0.746858006042296	0.919768378650554	0.952990936555891	0.0154426430996979
0.59841595149652	0.904391358182827	0.844285043337176	0.709277998377524	0.918801502924726	0.929198155501473	0.779834336706375	0.924672302634388	0.962053285513001	0.763321378250288	0.923081849622134	0.956641475598822	0.016469530228214
0.613973388289055	0.91064468437794	0.855842032167018	0.726434747547153	0.923289727162761	0.937312396398011	0.791933605125218	0.928945835760047	0.967205770350791	0.775122082343981	0.926705792751221	0.961650463688903	0.0175070070225348
0.626987425341677	0.91276108149186	0.864089198142893	0.737820155075579	0.925216998943206	0.943301233717658	0.802807034209245	0.929242314497073	0.9684742985383	0.787643824880962	0.928446750656043	0.964947694645974	0.0185248699383735
