Core_TOPMed	OmniExp_TOPMed	Omni25_TOPMed	MEGA_TOPMed	MAF
0.192766726943942	0.222278481012658	0.239095840867993	0.234647377938517	0.000205988257793852
0.278373266078184	0.336223203026482	0.369798234552333	0.363335435056747	0.000411962260718789
0.325216276834348	0.397949375200256	0.447292534444088	0.43703941044537	0.000617984537007369
0.317350469599605	0.407810182896688	0.461690558576372	0.449332674246169	0.000823974248640633
0.37749901999216	0.469227753822031	0.53155625245002	0.523324186593493	0.00111874377107017
0.447513812154696	0.558011049723757	0.630939226519337	0.601104972375691	0.00144167228729282
0.416331994645248	0.511378848728246	0.578313253012048	0.578313253012048	0.00164780445783133
0.437699680511182	0.530351437699681	0.608626198083067	0.591054313099042	0.0018536689456869
0.468113374667848	0.569973427812223	0.637289636846767	0.620460584588131	0.0024347839061116
0.542894564505567	0.64309102815979	0.704649639816634	0.688932547478716	0.00346855666666667
0.594320486815416	0.691683569979716	0.753549695740365	0.745436105476673	0.00450426548681542
0.655699177438308	0.757931844888367	0.813160987074031	0.795534665099882	0.00555037159811986
0.638364779874214	0.762578616352201	0.809748427672956	0.809748427672956	0.00649399800314465
0.661261261261261	0.765765765765766	0.821621621621622	0.818018018018018	0.00741566021621622
0.724752475247525	0.845544554455446	0.887128712871287	0.875247524752475	0.00845559786138614
0.734234234234234	0.846846846846847	0.878378378378378	0.873873873873874	0.00946387833333333
0.74234693877551	0.836734693877551	0.887755102040816	0.872448979591837	0.0105067836734694
0.746438746438746	0.86039886039886	0.905982905982906	0.897435897435897	0.0115498715099715
0.752321981424149	0.873065015479876	0.922600619195046	0.919504643962848	0.0125534160990712
0.821917808219178	0.897260273972603	0.917808219178082	0.914383561643836	0.0135360571917808
0.777777777777778	0.877777777777778	0.933333333333333	0.92962962962963	0.0144306437037037
0.788888888888889	0.874074074074074	0.940740740740741	0.92962962962963	0.0154511022222222
0.783333333333333	0.908333333333333	0.941666666666667	0.908333333333333	0.0164417825
0.805825242718447	0.868932038834951	0.91747572815534	0.922330097087379	0.0174825082524272
0.828054298642534	0.904977375565611	0.932126696832579	0.927601809954751	0.0185401805429864
0.794444444444444	0.933333333333333	0.966666666666667	0.966666666666667	0.0195314727777778
0.829931972789116	0.877551020408163	0.925170068027211	0.925170068027211	0.0205182693877551
0.89873417721519	0.943037974683544	0.968354430379747	0.968354430379747	0.0214504012658228
0.920634920634921	0.976190476190476	0.984126984126984	0.976190476190476	0.0224267626984127
0.845238095238095	0.93452380952381	0.964285714285714	0.946428571428571	0.0234864994047619
0.879310344827586	0.931034482758621	0.982758620689655	0.96551724137931	0.0244528525862069
0.795454545454545	0.916666666666667	0.946969696969697	0.931818181818182	0.0255378560606061
0.84375	0.8984375	0.9609375	0.9609375	0.02656763984375
0.935483870967742	0.967741935483871	0.978494623655914	0.967741935483871	0.0275213849462366
0.829545454545455	0.965909090909091	0.977272727272727	0.965909090909091	0.0284905965909091
0.833333333333333	0.925925925925926	0.962962962962963	0.962962962962963	0.0294438361111111
0.80952380952381	0.971428571428571	0.990476190476191	0.971428571428571	0.0304835666666667
0.876288659793814	0.917525773195876	0.927835051546392	0.948453608247423	0.0315266773195876
0.857142857142857	0.916666666666667	0.964285714285714	0.964285714285714	0.0325298916666667
0.892857142857143	0.964285714285714	0.964285714285714	0.964285714285714	0.0335843714285714
0.927536231884058	1	1	1	0.0345428420289855
0.855072463768116	0.942028985507246	0.971014492753623	0.971014492753623	0.0353859579710145
0.905660377358491	0.962264150943396	0.981132075471698	1	0.0364327018867925
0.890625	0.96875	1	0.984375	0.0374806515625
0.862745098039216	0.980392156862745	0.980392156862745	0.980392156862745	0.0385053823529412
0.927272727272727	0.945454545454545	0.963636363636364	0.963636363636364	0.0395563490909091
0.918032786885246	0.983606557377049	1	1	0.0405715737704918
0.936170212765957	0.957446808510638	0.957446808510638	0.978723404255319	0.0415063212765957
0.91304347826087	0.934782608695652	0.978260869565217	0.978260869565217	0.0423821847826087
0.904761904761905	0.952380952380952	0.976190476190476	0.976190476190476	0.0434887023809524
0.85	0.925	0.925	0.925	0.0445094625
0.964912280701754	0.982456140350877	0.982456140350877	0.982456140350877	0.0454913912280702
0.972222222222222	0.972222222222222	1	1	0.046514125
0.926829268292683	0.975609756097561	1	1	0.0476061
0.92156862745098	0.980392156862745	0.980392156862745	0.980392156862745	0.0485354
0.904761904761905	1	1	1	0.0494694428571429
0.979166666666667	0.979166666666667	0.979166666666667	0.979166666666667	0.05044883125
0.866666666666667	0.933333333333333	0.955555555555556	0.911111111111111	0.0515548
1	1	1	1	0.0525219481481482
0.833333333333333	0.9375	1	0.979166666666667	0.0535787645833333
0.891891891891892	0.972972972972973	0.972972972972973	0.972972972972973	0.0544441486486486
0.967741935483871	1	1	1	0.0555230612903226
0.944444444444444	0.972222222222222	0.972222222222222	0.972222222222222	0.0564659666666667
0.892857142857143	0.964285714285714	0.964285714285714	0.964285714285714	0.0575887714285714
0.923076923076923	0.961538461538462	1	0.961538461538462	0.0585131038461538
0.956521739130435	1	1	1	0.0595246695652174
1	1	1	1	0.0605673
0.961538461538462	1	1	1	0.0615742961538462
1	1	1	1	0.0625286055555556
0.96875	1	0.96875	0.96875	0.06340425625
0.916666666666667	0.958333333333333	1	1	0.0645323041666667
1	1	1	1	0.0655510466666667
1	1	1	1	0.0664403322580645
0.928571428571429	1	1	1	0.0675532285714286
0.833333333333333	0.944444444444444	1	1	0.0685780888888889
1	1	1	1	0.0695702611111111
1	1	1	1	0.0704212666666667
