Core_TOPMed	OmniExp_TOPMed	Omni25_TOPMed	MEGA_TOPMed	MAF
0.422553501623269	0.441250911018353	0.450553236599748	0.445809315576757	0.000206067533174319
0.450436931768029	0.498367022685144	0.521228705093124	0.508164886574278	0.000412096446641363
0.447111648389604	0.516622053363267	0.549693463431483	0.529660651066402	0.000618116365080736
0.451682953311618	0.535966340933768	0.578583061889251	0.552524429967427	0.000824115208469055
0.534423035289024	0.638991123619831	0.687702966009959	0.657068629573501	0.00111834175362633
0.581535532994924	0.700190355329949	0.738895939086294	0.71256345177665	0.00144119490482233
0.603039288361749	0.716085989621942	0.768346923647146	0.736471460340993	0.00164822942550037
0.583552055993001	0.716972878390201	0.767279090113736	0.749781277340333	0.00185428720472441
0.65330002629503	0.773073889034972	0.820930844070471	0.791480410202472	0.0024236532566395
0.717154454176458	0.832300790429395	0.866695150608844	0.851741080965606	0.00347787775475326
0.744831659775546	0.8502658003544	0.875664500886001	0.865032486709982	0.00451699618428825
0.772819472616633	0.881541582150101	0.902231237322515	0.894523326572008	0.00553506791075051
0.817191977077364	0.894555873925501	0.915186246418338	0.907163323782235	0.00650385798280802
0.806471686372122	0.901057871810828	0.917859365276913	0.913503422526447	0.00740853273802116
0.790729379686435	0.89093387866394	0.903203817314247	0.899113837764145	0.0084362766530334
0.83112582781457	0.908112582781457	0.920529801324503	0.915562913907285	0.00945999267384106
0.845853658536585	0.918048780487805	0.933658536585366	0.931707317073171	0.0104827884878049
0.85031185031185	0.915800415800416	0.923076923076923	0.923076923076923	0.0115369331600832
0.838252656434475	0.917355371900826	0.92443919716647	0.922077922077922	0.0125591792207792
0.871335504885994	0.916938110749186	0.925081433224756	0.928338762214984	0.0135088397394137
0.85179407176287	0.914196567862715	0.921996879875195	0.920436817472699	0.0144380081123245
0.869774919614148	0.918006430868167	0.929260450160772	0.929260450160772	0.0154177360128617
0.875647668393782	0.929188255613126	0.934369602763385	0.934369602763385	0.016459206044905
0.877697841726619	0.931654676258993	0.942446043165468	0.940647482014389	0.017505009352518
0.911949685534591	0.937106918238994	0.939203354297694	0.937106918238994	0.0185471234800839
0.913832199546485	0.963718820861678	0.965986394557823	0.965986394557823	0.01956010861678
0.854054054054054	0.921621621621622	0.92972972972973	0.92972972972973	0.0205012451351351
0.877551020408163	0.920918367346939	0.926020408163265	0.926020408163265	0.0214295400510204
0.898591549295775	0.926760563380282	0.935211267605634	0.932394366197183	0.0224437104225352
0.88955223880597	0.925373134328358	0.928358208955224	0.928358208955224	0.0234739080597015
0.884868421052632	0.9375	0.9375	0.9375	0.0244991799342105
0.872852233676976	0.893470790378007	0.900343642611684	0.900343642611684	0.025526276975945
0.87220447284345	0.942492012779553	0.942492012779553	0.942492012779553	0.0265663271565495
0.908713692946058	0.950207468879668	0.954356846473029	0.954356846473029	0.0275029991701245
0.856031128404669	0.90272373540856	0.914396887159533	0.910505836575875	0.0284495817120623
0.895397489539749	0.916317991631799	0.916317991631799	0.916317991631799	0.0294460615062762
0.889733840304182	0.927756653992395	0.931558935361217	0.931558935361217	0.0305004
0.891213389121339	0.933054393305439	0.941422594142259	0.937238493723849	0.0315183489539749
0.891089108910891	0.945544554455445	0.95049504950495	0.95049504950495	0.0325018153465347
0.909574468085106	0.936170212765957	0.946808510638298	0.946808510638298	0.0335471409574468
0.908108108108108	0.935135135135135	0.935135135135135	0.945945945945946	0.0345135416216216
0.894409937888199	0.962732919254658	0.962732919254658	0.962732919254658	0.0354451608695652
0.901734104046243	0.936416184971098	0.936416184971098	0.942196531791908	0.0364343820809249
0.932515337423313	0.975460122699387	0.975460122699387	0.975460122699387	0.0374907355828221
0.870646766169154	0.90547263681592	0.925373134328358	0.920398009950249	0.0385065368159204
0.890322580645161	0.909677419354839	0.916129032258065	0.92258064516129	0.0395573464516129
0.870229007633588	0.938931297709924	0.938931297709924	0.938931297709924	0.0405178816793893
0.877862595419847	0.923664122137405	0.931297709923664	0.938931297709924	0.0415266946564885
0.897435897435897	0.948717948717949	0.948717948717949	0.948717948717949	0.0424196948717949
0.878787878787879	0.931818181818182	0.931818181818182	0.931818181818182	0.0435102659090909
0.939655172413793	0.974137931034483	0.991379310344828	0.991379310344828	0.0444790155172414
0.923664122137405	0.954198473282443	0.954198473282443	0.954198473282443	0.0455031427480916
0.903508771929825	0.929824561403509	0.929824561403509	0.929824561403509	0.0465112035087719
0.924528301886792	0.952830188679245	0.962264150943396	0.962264150943396	0.0475187896226415
0.896907216494845	0.948453608247423	0.948453608247423	0.948453608247423	0.0484689969072165
0.850467289719626	0.906542056074766	0.906542056074766	0.906542056074766	0.0494906831775701
0.95	0.9625	0.975	0.975	0.05052560875
0.933333333333333	0.955555555555556	0.955555555555556	0.955555555555556	0.0514486166666667
0.877777777777778	0.933333333333333	0.933333333333333	0.933333333333333	0.0525454777777778
0.860215053763441	0.913978494623656	0.913978494623656	0.913978494623656	0.0534723741935484
0.903225806451613	0.919354838709677	0.919354838709677	0.919354838709677	0.0545435419354839
0.9	0.928571428571429	0.928571428571429	0.928571428571429	0.0555006085714286
0.878378378378378	0.918918918918919	0.918918918918919	0.918918918918919	0.0564685175675676
0.922077922077922	0.948051948051948	0.948051948051948	0.948051948051948	0.0574205116883117
0.893939393939394	0.954545454545455	0.954545454545455	0.954545454545455	0.0584522924242424
0.894117647058824	0.964705882352941	0.964705882352941	0.964705882352941	0.0595297505882353
0.876923076923077	0.907692307692308	0.907692307692308	0.907692307692308	0.0606002184615385
0.929577464788732	0.971830985915493	0.971830985915493	0.971830985915493	0.061520061971831
