Group.2	Core_1000G	Core_HRC	Core_TOPMed	OmniExp_1000G	OmniExp_HRC	OmniExp_TOPMed	Omni25_1000G	Omni25_HRC	Omni25_TOPMed	MEGA_1000G	MEGA_HRC	MEGA_TOPMed	MAF
IMPACT=HIGH	0.620689655172414	0.96551724137931	0.724137931034483	0.724137931034483	0.96551724137931	0.827586206896552	0.827586206896552	0.931034482758621	0.931034482758621	0.862068965517241	1	0.931034482758621	0.018544024137931
IMPACT=HIGH	0.523809523809524	0.952380952380952	0.714285714285714	0.714285714285714	1	0.857142857142857	0.761904761904762	0.952380952380952	0.904761904761905	0.619047619047619	1	0.904761904761905	0.019592080952381
IMPACT=HIGH	0.615384615384615	0.846153846153846	0.846153846153846	0.615384615384615	0.846153846153846	0.846153846153846	0.615384615384615	0.846153846153846	0.923076923076923	0.615384615384615	0.846153846153846	0.923076923076923	0.0204416615384615
IMPACT=HIGH	0.48	0.88	0.72	0.64	0.88	0.96	0.8	0.96	0.96	0.8	0.96	1	0.021509936
IMPACT=HIGH	0.583333333333333	0.875	0.75	0.708333333333333	0.916666666666667	0.958333333333333	0.833333333333333	0.916666666666667	1	0.791666666666667	0.916666666666667	0.958333333333333	0.0224484541666667
IMPACT=HIGH	0.611111111111111	0.944444444444444	0.777777777777778	0.777777777777778	0.944444444444444	0.888888888888889	0.777777777777778	0.944444444444444	1	0.944444444444444	0.944444444444444	1	0.0235158222222222
IMPACT=HIGH	0.538461538461538	1	0.769230769230769	0.692307692307692	1	0.961538461538462	0.807692307692308	0.961538461538462	0.961538461538462	0.769230769230769	1	0.923076923076923	0.0244737
IMPACT=HIGH	0.571428571428571	1	0.785714285714286	0.714285714285714	1	0.928571428571429	0.714285714285714	1	0.928571428571429	0.785714285714286	1	0.928571428571429	0.0256787714285714
IMPACT=HIGH	0.692307692307692	0.923076923076923	0.846153846153846	0.923076923076923	0.923076923076923	1	1	0.923076923076923	1	1	0.923076923076923	1	0.0265349846153846
IMPACT=HIGH	0.882352941176471	1	1	1	1	1	1	1	1	1	1	1	0.0274997352941176
IMPACT=HIGH	0.666666666666667	0.944444444444444	0.944444444444444	0.722222222222222	0.944444444444444	1	0.888888888888889	0.944444444444444	1	0.944444444444444	0.944444444444444	1	0.0284940444444444
IMPACT=HIGH	0.866666666666667	0.933333333333333	0.866666666666667	0.933333333333333	0.933333333333333	0.933333333333333	0.933333333333333	0.933333333333333	0.933333333333333	0.933333333333333	0.933333333333333	0.933333333333333	0.0295159533333333
IMPACT=HIGH	0.866666666666667	1	0.933333333333333	0.933333333333333	1	1	0.933333333333333	1	1	0.933333333333333	1	1	0.0304864533333333
IMPACT=HIGH	0.928571428571429	1	1	0.928571428571429	1	1	1	1	1	0.928571428571429	1	1	0.0314247
IMPACT=HIGH	0.727272727272727	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	1	1	0.909090909090909	1	0.909090909090909	0.909090909090909	1	0.0325005272727273
IMPACT=HIGH	0.785714285714286	1	0.928571428571429	0.785714285714286	1	1	0.928571428571429	1	1	0.928571428571429	1	1	0.0335500714285714
IMPACT=HIGH	0.777777777777778	1	1	0.888888888888889	1	1	1	1	1	1	1	1	0.0345734666666667
IMPACT=HIGH	0.307692307692308	0.846153846153846	0.846153846153846	0.692307692307692	0.846153846153846	0.923076923076923	0.769230769230769	0.846153846153846	1	0.692307692307692	0.846153846153846	1	0.0354954461538462
IMPACT=HIGH	0.538461538461538	0.923076923076923	0.846153846153846	0.846153846153846	1	1	0.923076923076923	1	1	0.923076923076923	1	1	0.0364949538461538
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.0374733
IMPACT=HIGH	0.833333333333333	1	1	0.916666666666667	1	1	0.916666666666667	1	1	1	1	1	0.0385988
IMPACT=HIGH	0.75	1	1	0.916666666666667	1	1	0.916666666666667	1	1	1	1	1	0.0394886083333333
IMPACT=HIGH	0.928571428571429	1	1	1	1	1	1	1	1	1	1	1	0.0405006642857143
IMPACT=HIGH	0.6	0.9	0.8	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.04149628
IMPACT=HIGH	0.5	0.5	0.75	0.5	0.5	0.75	0.5	0.5	1	0.5	0.5	1	0.04255255
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.0433887333333333
IMPACT=HIGH	0.583333333333333	0.833333333333333	0.583333333333333	0.75	0.833333333333333	0.833333333333333	0.833333333333333	0.916666666666667	0.916666666666667	0.666666666666667	0.916666666666667	0.833333333333333	0.0445712333333333
IMPACT=HIGH	0.636363636363636	0.909090909090909	0.909090909090909	0.727272727272727	0.909090909090909	0.909090909090909	0.818181818181818	1	0.909090909090909	0.818181818181818	1	0.909090909090909	0.0456536727272727
IMPACT=HIGH	0.75	1	0.875	0.75	1	0.875	1	1	1	0.875	1	1	0.046535525
IMPACT=HIGH	0.875	1	0.875	1	1	1	1	1	1	1	1	1	0.0476189625
IMPACT=HIGH	0.833333333333333	0.666666666666667	1	1	0.666666666666667	1	1	0.666666666666667	1	1	0.666666666666667	1	0.0484262166666667
IMPACT=HIGH	0.785714285714286	1	1	0.857142857142857	1	1	0.928571428571429	1	1	0.857142857142857	1	1	0.0493498571428571
IMPACT=HIGH	0.75	1	1	0.875	1	1	1	1	1	0.875	1	1	0.0503475125
IMPACT=HIGH	0.6	1	1	1	1	1	1	1	1	1	1	1	0.05152386
IMPACT=HIGH	0.75	0.875	1	0.75	0.875	1	0.875	0.875	1	0.875	0.875	1	0.0526722125
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.0534019999999999
IMPACT=HIGH	0.785714285714286	1	0.928571428571429	1	1	1	1	1	1	0.928571428571429	1	1	0.0546157071428571
IMPACT=HIGH	0.833333333333333	0.833333333333333	1	0.833333333333333	0.833333333333333	1	0.833333333333333	0.833333333333333	1	0.833333333333333	0.833333333333333	1	0.0558338333333333
IMPACT=HIGH	0.5	0.833333333333333	0.833333333333333	0.666666666666667	0.833333333333333	1	0.666666666666667	0.833333333333333	1	0.833333333333333	0.833333333333333	1	0.05630355
IMPACT=HIGH	0.833333333333333	1	0.833333333333333	1	1	1	1	1	1	1	1	1	0.0574811666666667
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.0582783
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.0594291857142857
IMPACT=HIGH	0.833333333333333	0.833333333333333	1	0.833333333333333	0.833333333333333	1	0.833333333333333	0.833333333333333	1	0.833333333333333	0.833333333333333	1	0.0605437666666667
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.0615479666666667
IMPACT=HIGH	0.857142857142857	1	1	0.857142857142857	1	1	0.857142857142857	1	1	0.857142857142857	1	1	0.0624006
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.0631947
IMPACT=HIGH	0.8	0.8	1	1	0.8	1	1	0.8	1	1	0.8	1	0.06446168
IMPACT=HIGH	0.857142857142857	1	1	1	1	1	1	1	1	1	1	1	0.0653939142857143
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.06654655
IMPACT=HIGH	0.4	1	0.6	0.8	1	0.8	0.8	1	1	0.6	1	1	0.06768002
IMPACT=HIGH	0.5	1	1	1	1	1	1	1	1	1	1	1	0.06836905
IMPACT=HIGH	0.833333333333333	0.833333333333333	1	0.833333333333333	0.833333333333333	1	0.833333333333333	0.833333333333333	1	0.833333333333333	0.833333333333333	1	0.0694482833333333
IMPACT=HIGH	0.833333333333333	1	1	1	1	1	1	1	1	1	1	1	0.07069805
IMPACT=HIGH	0.625	1	1	0.875	1	1	0.875	1	1	0.875	1	1	0.071461575
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.0724044
IMPACT=HIGH	0.875	1	1	0.875	1	1	1	1	1	1	1	1	0.073546725
IMPACT=HIGH	0.8	0.8	1	1	0.8	1	1	0.8	1	1	0.8	1	0.0744584
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.0755558666666667
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.0765295833333333
IMPACT=HIGH	0.714285714285714	1	0.857142857142857	0.714285714285714	1	1	1	1	1	1	1	1	0.0776222142857143
IMPACT=HIGH	0.666666666666667	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	1	0.833333333333333	0.833333333333333	1	0.833333333333333	0.833333333333333	1	0.0786258333333333
IMPACT=HIGH	0.5	0.5	0.75	0.75	0.5	1	0.75	0.5	1	0.5	0.5	1	0.07942955
IMPACT=HIGH	0.857142857142857	1	1	0.857142857142857	1	1	1	1	1	1	1	1	0.0805190142857143
IMPACT=HIGH	0.666666666666667	1	1	1	1	1	1	1	1	1	1	1	0.0824070333333333
IMPACT=HIGH	0.5	1	1	1	1	1	1	1	1	1	1	1	0.08311015
IMPACT=HIGH	0.833333333333333	0.833333333333333	1	1	0.833333333333333	1	0.833333333333333	0.833333333333333	1	0.833333333333333	0.833333333333333	1	0.0846369166666667
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.0854261
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.08733275
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.0883177
IMPACT=HIGH	0.8	1	1	1	1	1	1	1	1	1	1	1	0.08955338
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.0905759
IMPACT=HIGH	0.833333333333333	0.666666666666667	0.833333333333333	1	0.666666666666667	1	1	0.666666666666667	1	1	0.666666666666667	1	0.0916582166666667
IMPACT=HIGH	1	0.75	1	1	0.75	1	1	0.75	1	1	0.75	1	0.092472525
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.0934735
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.0944244
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.095346
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.09618965
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.097385225
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.0986959666666667
IMPACT=HIGH	0.75	0.75	1	0.75	0.75	1	0.75	0.75	1	0.75	0.75	1	0.09946465
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.100659166666667
IMPACT=HIGH	0.8	0.8	1	0.9	0.8	1	0.9	0.8	1	0.9	0.8	1	0.1015529
IMPACT=HIGH	0.666666666666667	1	0.833333333333333	0.833333333333333	1	1	1	1	1	1	1	1	0.1024955
IMPACT=HIGH	0	1	1	1	1	1	1	1	1	1	1	1	0.103789
IMPACT=HIGH	0.75	1	1	1	1	1	1	1	1	1	1	1	0.10446925
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.105285
IMPACT=HIGH	0.8	1	1	0.8	1	1	1	1	1	1	1	1	0.106572
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.107418142857143
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.108857
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.109753
IMPACT=HIGH	1	0	1	1	0	1	1	0	1	1	0	1	0.110719
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.1115285
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.112453666666667
IMPACT=HIGH	0.833333333333333	1	1	1	1	1	1	1	1	1	1	1	0.11351
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.114371
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.115321
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.1164554
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.117871
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.118253
IMPACT=HIGH	0.75	0.75	1	0.75	0.75	1	0.75	0.75	1	0.75	0.75	1	0.11958225
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.120554666666667
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.121293
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.122382333333333
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.12343
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.124450666666667
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.125566666666667
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.12642875
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.127524
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.128525571428571
IMPACT=HIGH	1	0.8	1	1	0.8	1	1	0.8	1	1	0.8	1	0.129689
IMPACT=HIGH	1	0.857142857142857	1	1	0.857142857142857	1	1	0.857142857142857	1	1	0.857142857142857	1	0.130582
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.1315355
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.1324405
IMPACT=HIGH	0.75	1	1	1	1	1	1	1	1	1	1	1	0.1333435
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.134597333333333
IMPACT=HIGH	1	0.5	1	1	0.5	1	1	0.5	1	1	0.5	1	0.136485
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.13767875
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.13838575
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.139547
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.14049
IMPACT=HIGH	0.833333333333333	1	1	0.833333333333333	1	1	0.833333333333333	1	1	0.833333333333333	1	1	0.141458333333333
IMPACT=HIGH	1	0.75	1	1	0.75	1	1	0.75	1	1	0.75	1	0.14336475
IMPACT=HIGH	0.8	0.8	1	1	0.8	1	1	0.8	1	0.8	0.8	1	0.1442814
IMPACT=HIGH	0.666666666666667	0.666666666666667	1	0.666666666666667	0.666666666666667	1	0.666666666666667	0.666666666666667	1	0.666666666666667	0.666666666666667	1	0.145759
IMPACT=HIGH	1	0	1	1	0	1	1	0	1	1	0	1	0.146889
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.14765825
IMPACT=HIGH	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	1	0.8	0.8	1	0.1484714
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.149578
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.150715
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.15123125
IMPACT=HIGH	0.8	0.8	0.8	0.8	0.8	0.8	1	1	1	1	1	1	0.1522868
IMPACT=HIGH	0.5	0.5	1	0.5	0.5	1	0.5	0.5	1	0.5	0.5	1	0.15387
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.154567
IMPACT=HIGH	0.777777777777778	0.777777777777778	0.777777777777778	0.777777777777778	0.777777777777778	0.777777777777778	0.777777777777778	0.888888888888889	0.888888888888889	0.777777777777778	0.888888888888889	0.888888888888889	0.155508
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.1564816
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.1576866
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.15870875
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.1597695
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.1604035
IMPACT=HIGH	0.666666666666667	1	0.666666666666667	0.666666666666667	1	1	1	1	1	1	1	1	0.161474
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.162824
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.163612
IMPACT=HIGH	0.75	0.75	1	0.75	0.75	1	0.75	0.75	1	0.75	0.75	1	0.164265
IMPACT=HIGH	0.75	1	1	1	1	1	1	1	1	1	1	1	0.1654635
IMPACT=HIGH	1	0.666666666666667	1	1	0.666666666666667	1	1	0.666666666666667	1	1	0.666666666666667	1	0.166712666666667
IMPACT=HIGH	0.5	1	1	1	1	1	1	1	1	1	1	1	0.1674905
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.1687605
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.169755
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.170467
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.171881
IMPACT=HIGH	1	0.8	1	1	0.8	1	1	0.8	1	1	0.8	1	0.1725686
IMPACT=HIGH	1	0.666666666666667	1	1	0.666666666666667	1	1	0.666666666666667	1	1	0.666666666666667	1	0.173417666666667
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.174423
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.175381
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.1766525
IMPACT=HIGH	1	0.75	0.75	1	0.75	0.75	1	0.75	0.75	1	0.75	0.75	0.17783625
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.178748
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.179558
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.1805125
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.181593571428571
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.182454857142857
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.1838965
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.184532
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.185345
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.186187
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.1873585
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.188645
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.1895984
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.190285
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.19166625
IMPACT=HIGH	0.75	0.75	1	0.75	0.75	1	0.75	0.75	1	0.75	0.75	1	0.192462
IMPACT=HIGH	0	0	0	0	0	0	0	0	1	0	0	0	0.193289
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.194357
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.1955315
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.196445666666667
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.1972482
IMPACT=HIGH	0.833333333333333	1	0.833333333333333	1	1	1	1	1	1	0.833333333333333	1	0.833333333333333	0.198537833333333
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.199671
IMPACT=HIGH	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	0.200391
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.20142
IMPACT=HIGH	1	0.666666666666667	0.666666666666667	1	0.666666666666667	0.666666666666667	1	0.666666666666667	0.666666666666667	1	0.666666666666667	0.666666666666667	0.202608333333333
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.203666
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.204477
IMPACT=HIGH	0.5	0.5	1	0.5	0.5	1	0.5	0.5	1	0.5	0.5	1	0.205622
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.2069175
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.207578
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.208608
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.209655333333333
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.211816
IMPACT=HIGH	1	0	1	1	0	1	1	0	1	1	0	1	0.212433
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.21335925
IMPACT=HIGH	0.75	0.75	1	1	1	1	1	1	1	1	1	1	0.2143005
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.216361
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.217355666666667
IMPACT=HIGH	0.333333333333333	0.333333333333333	1	0.333333333333333	0.333333333333333	1	0.333333333333333	0.333333333333333	1	0.333333333333333	0.333333333333333	1	0.218436333333333
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.219483666666667
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.220376333333333
IMPACT=HIGH	0.75	1	1	1	1	1	1	1	1	1	1	1	0.22219375
IMPACT=HIGH	1	1	0.888888888888889	1	1	0.888888888888889	1	1	0.888888888888889	1	1	0.888888888888889	0.223422222222222
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.224619
IMPACT=HIGH	0.666666666666667	0.666666666666667	1	0.666666666666667	0.666666666666667	1	0.666666666666667	0.666666666666667	1	0.666666666666667	0.666666666666667	1	0.225461
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.226431
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.2277125
IMPACT=HIGH	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	1	0.666666666666667	1	1	1	1	1	1	0.228308333333333
IMPACT=HIGH	0.75	0.75	1	0.75	0.75	1	0.75	0.75	1	0.75	0.75	1	0.2294345
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.23040075
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.231360666666667
IMPACT=HIGH	0.8	1	1	1	1	1	1	1	1	1	1	1	0.233284
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.234404666666667
IMPACT=HIGH	1	1	1	1	1	1	1	1	1	1	1	1	0.23532125
