HC_1kg	HC_hrc	HC_top	OE_1kg	OE_hrc	OE_top	IO_1kg	IO_hrc	IO_top	MG_1kg	MG_hrc	MG_top	MAF
0.804216730038023	0.861840304182509	0.885988910012674	0.859240494296578	0.873117870722433	0.922385297845374	0.887035487959442	0.879031685678074	0.939085551330799	0.878316223067174	0.876580164765526	0.934501901140684	0.0335422447401774
0.827557883427343	0.873770346494762	0.904576954069299	0.875077625570776	0.882875906526994	0.934799623959173	0.89783669084072	0.887309696481332	0.947655116841257	0.891324469513833	0.885452860596293	0.945046467902229	0.0345778787536933
0.841232894314166	0.877248313523932	0.908890780597494	0.888790876967555	0.886659813684549	0.938999357532926	0.910144233858015	0.890976871185352	0.95113877288789	0.904630581432702	0.889610986186958	0.949274975907485	0.0354872401220687
0.803248903878583	0.863832377740304	0.891935244519393	0.859418212478921	0.873809780775717	0.923151433389545	0.886112310286678	0.878497133220911	0.938312647554806	0.878480269814503	0.87804957841484	0.936542327150084	0.0364507858010118
0.818454572358686	0.868347736016573	0.901604024859426	0.873557265463155	0.879172240307783	0.935567031666173	0.895773897602841	0.8840855282628	0.95015093222847	0.888075762059781	0.883028706717964	0.94693607576206	0.0374530300680675
0.818489795918367	0.874434222919937	0.895925274725275	0.877323076923077	0.885648037676609	0.93112464678179	0.90519874411303	0.891534379905808	0.946427943485086	0.895937519623234	0.88957896389325	0.943573940345369	0.0384902103296703
0.851216375997635	0.894548921075968	0.915550694649719	0.901548329884718	0.902958912208099	0.943658291457286	0.922689920189181	0.907850133018031	0.956678983151049	0.91583180608927	0.907011232633757	0.954433343186521	0.0395273840378362
0.857340050377834	0.898946543520851	0.921376994122586	0.904237615449202	0.907690456199272	0.946870417016513	0.924950461796809	0.911950461796809	0.959650713685978	0.918675342849146	0.910505177721802	0.957764343688777	0.0405091540722082
0.85014180704441	0.881633078101072	0.907225114854518	0.891901378254211	0.889643491577335	0.931712404287902	0.918377335375191	0.894482388973966	0.945759264931087	0.91089954058193	0.89283460949464	0.943576110260337	0.041594444532925
0.8476653801621	0.888449633346198	0.904935546121189	0.899719413353917	0.897714395986106	0.934140100347356	0.923382091856426	0.90239251254342	0.946402161327673	0.914520262446932	0.900517174835971	0.94430374372829	0.0424855537630259
0.843456673654787	0.887481481481481	0.90846750524109	0.894396925227114	0.896616701607268	0.936921034241789	0.917938155136268	0.901307826694619	0.949780223619846	0.911873515024458	0.899858839972048	0.947708245981831	0.0434280169811321
0.84623504120387	0.887697957721247	0.918421712647796	0.89573880329631	0.897490863489789	0.947207810820494	0.920750268720889	0.901681834467933	0.96081762809029	0.911756718022214	0.900354711572913	0.957577570763167	0.0444467365818703
0.854462155963303	0.892745795107034	0.922322247706422	0.901063073394495	0.901846330275229	0.948922018348624	0.921481651376147	0.905980886850153	0.961153287461774	0.915448394495413	0.905064602446483	0.95844495412844	0.0454996614678899
0.847886845261895	0.894125949620152	0.910572570971611	0.894061575369852	0.903397840863654	0.938163934426229	0.916705717712915	0.908151139544182	0.949905637744902	0.906144742103159	0.906061175529788	0.94687325069972	0.0464957545781687
0.833033519553073	0.88325	0.904658752327747	0.896599162011173	0.89491573556797	0.940918063314711	0.921914804469274	0.900993482309125	0.954435288640596	0.90720251396648	0.89853165735568	0.951259310986965	0.0475252763500931
0.851596020360944	0.890496992133272	0.911244794076816	0.902851920407219	0.899298472929199	0.941693660342434	0.926989356779269	0.904204072188801	0.954573345673299	0.919232299861175	0.903359093012494	0.951125867653864	0.0486134863951874
0.844217345872518	0.88489237199582	0.909913793103448	0.895452978056426	0.89382131661442	0.938414315569488	0.920060083594566	0.899745559038662	0.952817136886102	0.914693834900731	0.898585161964472	0.95064263322884	0.0495001612330199
0.846912698412698	0.890288048552754	0.905853408029879	0.897332866479925	0.899463585434174	0.935461718020542	0.924889355742297	0.904653127917834	0.949600373482726	0.916395424836601	0.90334360410831	0.946635387488329	0.0504076408029879
0.863369773519164	0.886681184668989	0.910907665505227	0.912757404181185	0.896112369337979	0.93975	0.930495644599303	0.90016637630662	0.950368466898955	0.921363240418118	0.898947299651568	0.947162891986063	0.0514605837543554
0.860817359855335	0.891096745027125	0.917859403254973	0.905127034358047	0.89975904159132	0.944323688969259	0.925498191681736	0.904464285714286	0.955420433996383	0.920647830018083	0.903085895117541	0.952770795660036	0.0524620598101266
0.877822117276663	0.894007477371114	0.924782762691854	0.919928768201495	0.901444706808343	0.948787485242031	0.93906808343172	0.905957497048406	0.960524990161354	0.932825265643447	0.905119244391972	0.957463597009052	0.0535209205037387
0.86402358490566	0.891169811320755	0.915852830188679	0.908776886792453	0.899331603773585	0.943520283018868	0.928169811320755	0.903647169811321	0.954786320754717	0.922316037735849	0.902840094339623	0.954355188679245	0.054539065990566
0.858228476821192	0.894225165562914	0.918057710501419	0.908632450331126	0.903447492904447	0.946598391674551	0.928691106906339	0.907759697256386	0.956437559129612	0.920009460737938	0.905781456953642	0.954725638599811	0.0555409840113529
0.852423509561305	0.886337457817773	0.914666479190101	0.900758155230596	0.894979752530934	0.945380202474691	0.923884701912261	0.89928177727784	0.958141169853768	0.917309898762655	0.898568616422947	0.958883014623172	0.0565006598987627
0.86588605108055	0.898092829076621	0.923651277013752	0.919879174852652	0.90873673870334	0.954339882121807	0.941575147347741	0.91376768172888	0.965934184675835	0.931238212180747	0.911384086444008	0.962347740667976	0.0574606708742633
0.856407514450867	0.887468208092485	0.914478323699422	0.910388728323699	0.898387283236994	0.945154142581888	0.929400770712909	0.902592967244701	0.954900770712909	0.920115606936416	0.899739884393064	0.952586705202312	0.0584499411849711
0.868466326056665	0.881842545285648	0.924024616813748	0.910127264282397	0.889533209475151	0.949485369252206	0.92881560613098	0.892961449140734	0.959057594054807	0.920617742684626	0.890971202972596	0.957098002786809	0.0595002081281932
0.848378165447383	0.885177265053461	0.912424873382105	0.900345526167698	0.894783905458638	0.944478897017445	0.920331457512662	0.898493528418683	0.956194710185706	0.913617332583005	0.897585818795723	0.952479459763647	0.0605104979741137
0.874525591634562	0.896328013208586	0.919531095211888	0.920491469455146	0.904952669235003	0.947230049532196	0.940042927903137	0.908436433681893	0.956527793065493	0.932560264171712	0.905642267473858	0.954521739130435	0.0615530199779857
0.898483440662374	0.901593376264949	0.937080036798528	0.934289788408464	0.908183992640294	0.958729530818767	0.949605335786569	0.911150873965041	0.967810487580497	0.943255289788408	0.910222631094756	0.965396504139834	0.0625503206531739
0.877747502774695	0.871395671476138	0.92080577136515	0.912032186459489	0.878029966703663	0.942554938956715	0.927669256381798	0.880654827968923	0.952178135405105	0.921591009988901	0.87954217536071	0.949834073251942	0.06349869045505
0.879340179041601	0.892658767772512	0.928456556082148	0.922632438125329	0.900684044233807	0.954609794628752	0.940744602422327	0.904567140600316	0.966484465508162	0.934499210110585	0.904068983675619	0.963689836756187	0.0644436078462349
0.898095777100566	0.910332607749238	0.933112755768394	0.933885502829778	0.916943404440575	0.952827165868524	0.948474531998259	0.920626469307793	0.962346974314323	0.942299956464954	0.919376578145407	0.960252503265128	0.0654788916848063
0.892381182795699	0.916583870967742	0.930040322580645	0.936713440860215	0.924474193548387	0.95389623655914	0.954172580645161	0.928052688172043	0.963453225806452	0.946205913978495	0.926283870967742	0.960384946236559	0.066497936344086
0.887921524663677	0.891062780269058	0.928005605381166	0.929078475336323	0.899312780269058	0.952736547085202	0.944880044843049	0.902548206278027	0.961674887892377	0.931094170403587	0.900146860986547	0.956595291479821	0.0675200353139013
0.871009249183896	0.883457018498368	0.922548422198041	0.909857453754081	0.891436343852013	0.951242110990207	0.932498911860718	0.895657780195865	0.964655603917301	0.918557127312296	0.893497279651795	0.956319912948857	0.0685310534276387
0.906267361111111	0.904327876984127	0.941704861111111	0.939864583333333	0.910527777777778	0.961703869047619	0.955781746031746	0.91356746031746	0.96847123015873	0.947432043650794	0.912362103174603	0.966281746031746	0.0695714231150794
0.897358671171171	0.898048423423423	0.944363175675676	0.93396509009009	0.904914414414414	0.962734797297297	0.947189189189189	0.907963400900901	0.97056981981982	0.942658783783784	0.906396959459459	0.968420608108108	0.0704741023085586
0.881559227249619	0.87634417895272	0.931507371631927	0.920971021860702	0.883343162175902	0.954162175902389	0.935716319267921	0.886323335027961	0.961930859176411	0.929367564819522	0.884774783934926	0.959572445348246	0.0714772033553635
0.89418235877106	0.886563924677899	0.932476709613479	0.934701684836472	0.89380574826561	0.955277006937562	0.948536174430129	0.896885530227948	0.963172447968285	0.942505450941526	0.895658077304262	0.960733894945491	0.072438478444004
0.895896655017474	0.893569146280579	0.931745381927109	0.931421867199201	0.900478282576136	0.951334498252621	0.946577633549676	0.904041437843235	0.959768347478782	0.940953070394408	0.902738392411383	0.957	0.0735277331502746
0.885285277947465	0.900729993891265	0.928532070861332	0.929794746487477	0.909113622480147	0.955254734270006	0.946405009163103	0.91285155772755	0.965080024434942	0.939351252290776	0.911797189981674	0.962313378130727	0.0745172933414783
0.880623717948718	0.885387179487179	0.927682051282051	0.919136538461538	0.892821153846154	0.950422435897436	0.934099358974359	0.895488461538462	0.95856282051282	0.924925641025641	0.894494871794872	0.953879487179487	0.0755877366666667
0.897583805209513	0.904364099660249	0.926648357870895	0.937386183465459	0.911259343148358	0.948158550396376	0.952237259343148	0.914297281993205	0.955484144960362	0.946232163080408	0.912994337485844	0.953339750849377	0.0765608695356738
0.846078112286412	0.849223759153784	0.879578519121237	0.892056956875509	0.858418226200163	0.904094385679414	0.909825874694874	0.862175752644426	0.913149715215622	0.900165988608625	0.859304312449146	0.909169243287225	0.0774847865744508
0.856814439140811	0.872085918854415	0.887903937947494	0.900442720763723	0.881439737470167	0.911634844868735	0.917404534606205	0.8848723150358	0.919601431980907	0.913685560859189	0.88413723150358	0.916257159904535	0.0784426215393795
0.892827685238369	0.88450947731189	0.928587018954624	0.92890178058587	0.891241815048822	0.950234348075819	0.939885123492246	0.893399770246984	0.955808730614589	0.933403790924756	0.892296955772545	0.952083285468122	0.0794404873635842
0.88834213836478	0.90070251572327	0.927655974842767	0.930491194968553	0.908045911949686	0.953654716981132	0.944554716981132	0.910701257861635	0.961241509433962	0.939331446540881	0.910065408805031	0.958720125786164	0.080494175345912
0.889801001251564	0.881326658322904	0.930853566958698	0.928329787234043	0.888287859824781	0.955799749687109	0.944411138923655	0.891492490613267	0.963159574468085	0.937091364205257	0.890160200250313	0.96013829787234	0.0815138767209011
0.880850952068286	0.882825344714379	0.926520026263953	0.921650689428759	0.889904793171372	0.954556795797768	0.935438608010506	0.892867367038739	0.96148588312541	0.929017728168089	0.892028890347997	0.957331582403152	0.0825651210768221
0.899934376881397	0.903179409993979	0.938030704394943	0.939751354605659	0.910701384708007	0.963649006622517	0.951872968091511	0.913226971703793	0.969848284166165	0.945181818181818	0.912001204093919	0.96582119205298	0.0835331173389524
0.890508300395257	0.878530434782609	0.929030039525692	0.927283794466403	0.885280632411067	0.950577075098814	0.941913043478261	0.887769960474308	0.959141501976285	0.934664031620553	0.886782608695652	0.956486956521739	0.0844956682213439
0.899411676646707	0.88897754491018	0.940447604790419	0.935535928143713	0.896164670658683	0.960553892215569	0.950801646706587	0.899036676646707	0.967825598802395	0.94498502994012	0.897473053892216	0.965453592814371	0.0854242155688623
0.886311067452521	0.885449901768173	0.928487884741323	0.929112639161755	0.893333333333333	0.953878847413229	0.943746561886051	0.896228552717747	0.962146037982973	0.935939096267191	0.895449901768173	0.959155861165684	0.0864625378519974
0.885014792899408	0.902139644970414	0.936983431952663	0.921287573964497	0.908363313609467	0.958972781065089	0.932302366863905	0.906673372781065	0.963910059171598	0.930659763313609	0.911617159763314	0.961847337278106	0.0874976834319527
0.898777348777349	0.88944851994852	0.938435006435006	0.930272200772201	0.895142213642214	0.960673745173745	0.940814028314028	0.896490990990991	0.964903474903475	0.934895752895753	0.895739382239382	0.961711068211068	0.0885087062419562
0.89195208913649	0.88716713091922	0.930807242339833	0.925410027855153	0.893685793871866	0.956806128133705	0.937292479108635	0.89611643454039	0.958169359331476	0.931524791086351	0.894252924791086	0.955354317548747	0.0895569680222841
0.910649654439128	0.907730462519936	0.946670919723551	0.943070175438597	0.913618819776715	0.967878256246677	0.953929824561404	0.915963849016481	0.97331206804891	0.948194045720361	0.915030303030303	0.970387028176502	0.0905593465178097
0.90379917184265	0.890548654244306	0.933891649413389	0.93792132505176	0.896946169772257	0.95603795721187	0.95192408557626	0.899491373360939	0.962135955831608	0.944801242236025	0.898479641131815	0.958909592822636	0.0914970529330573
0.904022711631108	0.902211286992429	0.941273227804542	0.946163799036476	0.909855471438403	0.965695801789401	0.959419821059876	0.912155540261528	0.972227804542326	0.951673778389539	0.910874741913283	0.970037852718513	0.0924241604955265
0.918342576545349	0.912962449451184	0.943695551704217	0.946793183131138	0.918461005199307	0.960797804737146	0.958399191218949	0.920995378393992	0.9670283073368	0.954578856152513	0.920367995378394	0.965321779318313	0.093461173830156
0.90393023255814	0.893617850408548	0.943609679446889	0.934583280955374	0.900030169704588	0.962005028284098	0.943888120678818	0.901478315524827	0.967807039597737	0.94027027027027	0.901973601508485	0.966276555625393	0.094512068070396
0.911301398601399	0.899748951048951	0.945086013986014	0.940256643356643	0.905586013986014	0.961466433566434	0.950122377622378	0.907643356643357	0.96685034965035	0.943905594405594	0.906717482517483	0.964064335664336	0.0955076006293706
0.921281069364162	0.908075867052023	0.94935838150289	0.955177023121387	0.914781791907514	0.96805274566474	0.965993497109827	0.916775289017341	0.973171965317919	0.96098049132948	0.915778901734104	0.970955924855491	0.0965606793352601
0.919249331550802	0.912762700534759	0.945776737967914	0.949567513368984	0.91845320855615	0.9625314171123	0.961056818181818	0.921167780748663	0.968383689839572	0.956785427807487	0.919901737967914	0.966585561497326	0.0975525107620321
0.910124007936508	0.89741369047619	0.926624007936508	0.943332341269841	0.903913690476191	0.945674603174603	0.959909722222222	0.906672619047619	0.951685515873016	0.955170634920635	0.905464285714286	0.949791666666667	0.0985154373015873
0.912999252615845	0.904713004484305	0.94571225710015	0.94802466367713	0.91085201793722	0.965291479820628	0.961050822122571	0.913644245142003	0.971309417040359	0.953494768310912	0.912020179372197	0.968831838565022	0.0994118438714499
0.914265873015873	0.898833333333333	0.938912698412698	0.949013492063492	0.905020634920635	0.958672222222222	0.960961111111111	0.906025396825397	0.96406746031746	0.955026984126984	0.906803968253968	0.961713492063492	0.100470723015873
0.914078461538462	0.908577692307692	0.949727692307692	0.947812307692308	0.914566153846154	0.968073076923077	0.956523846153846	0.915064615384615	0.972584615384615	0.951812307692308	0.916187692307692	0.970340769230769	0.101472663076923
0.904304005252791	0.885827314510834	0.946236375574524	0.944858831254104	0.891508207485227	0.96302101116218	0.955712409717662	0.892592908732764	0.96844057780696	0.947354563361786	0.892692711753119	0.966252133946159	0.102550084701248
0.923317115054379	0.908689753863766	0.948775042930738	0.953092157985117	0.91386033199771	0.96549055523755	0.961511161991986	0.915315970234688	0.969987979393246	0.956193474527762	0.914722381224957	0.968269032627361	0.10353562850601
0.907129804205946	0.899829586656998	0.936822335025381	0.938451051486584	0.905480058013053	0.957315445975344	0.949741116751269	0.907969543147208	0.964149383611313	0.94422480058013	0.907635242929659	0.961147933284989	0.104560848440899
0.889146167557932	0.866905525846702	0.937782531194296	0.917101604278075	0.871950980392157	0.958683600713013	0.927888591800357	0.874440285204991	0.964306595365419	0.921450980392157	0.874355614973262	0.960560606060606	0.105520349376114
0.91494701986755	0.89288153053716	0.942827078734363	0.946629139072848	0.898002943340692	0.959520971302428	0.959299484915379	0.900718175128771	0.965908020603385	0.952668874172185	0.899496688741722	0.963878587196468	0.106434643855776
0.930248812351544	0.911525534441805	0.945928741092637	0.959842042755344	0.916506532066508	0.962688836104513	0.971038004750594	0.918630641330166	0.967226247030879	0.963702494061758	0.917598574821853	0.965013657957245	0.10746476543943
0.913904605263158	0.909403782894737	0.943601151315789	0.952203947368421	0.915671052631579	0.965004934210526	0.96553125	0.918038651315789	0.971360197368421	0.959845394736842	0.917435855263158	0.967659539473684	0.108444602796053
0.912092307692308	0.894173755656109	0.938951131221719	0.946346606334842	0.901307692307692	0.959757466063348	0.956965610859729	0.903756561085973	0.965647058823529	0.950666968325792	0.901942081447964	0.962118552036199	0.109517972850679
0.90853195164076	0.888846286701209	0.94177633851468	0.942551813471503	0.895240932642487	0.961197754749568	0.954555267702936	0.895875647668394	0.968352331606218	0.947135578583765	0.896366148531952	0.964431778929188	0.110534521588946
0.9187488	0.9186704	0.9496984	0.952812	0.9247376	0.9689	0.9642664	0.9262224	0.9745192	0.9571432	0.925532	0.9712552	0.1115881536
0.912175	0.890147222222222	0.943366666666667	0.941039814814815	0.895352777777778	0.96005	0.954365740740741	0.897994444444444	0.96665	0.949677777777778	0.897107407407407	0.964481481481481	0.112488548148148
0.902595259799453	0.875553327256153	0.942175022789426	0.934241567912489	0.88150774840474	0.959370100273473	0.946595259799453	0.884652689152233	0.965581586144029	0.93880127620784	0.882972652689152	0.963073837739289	0.113421708295351
0.919031305903399	0.899305008944544	0.945652951699463	0.950148479427549	0.90470572450805	0.962383720930233	0.961425760286225	0.907093917710197	0.968271019677996	0.954816636851521	0.906466905187835	0.964409660107335	0.114426186940966
0.939642911877395	0.918901915708812	0.960203831417625	0.966873563218391	0.924067432950192	0.97535938697318	0.976183141762452	0.926212260536398	0.979725670498084	0.970638314176245	0.925219157088123	0.977628352490421	0.115494274329502
0.938234493192133	0.914380484114977	0.958772314674735	0.96340015128593	0.918941754916793	0.972278366111952	0.970891074130106	0.920633131618759	0.975794251134644	0.965980332829047	0.919994704992436	0.973989409984871	0.116476192889561
0.912358722358722	0.889014742014742	0.943647010647011	0.94248321048321	0.895135135135135	0.961199017199017	0.954674037674038	0.896497952497952	0.967241605241605	0.945923832923833	0.895660114660115	0.964318591318591	0.117563668304668
0.930963176895307	0.915145126353791	0.954436823104693	0.957216606498195	0.920599277978339	0.969643321299639	0.966338628158845	0.920132129963899	0.973575451263538	0.958957400722022	0.920684476534296	0.971434657039711	0.118576986281588
0.923306768558952	0.904066593886463	0.947816593886463	0.947699781659389	0.908874454148472	0.962195414847162	0.955606986899563	0.91007096069869	0.966227074235808	0.947899563318777	0.909720524017467	0.965206331877729	0.119486645196507
0.921845414847162	0.90757903930131	0.953003493449782	0.957715283842795	0.913648908296943	0.971866375545852	0.966331877729258	0.915206986899563	0.97652576419214	0.959765938864629	0.914927510917031	0.973897816593886	0.120411955458515
0.922528571428571	0.905773214285714	0.950001785714286	0.957323214285714	0.912188392857143	0.968197321428571	0.970216964285714	0.914922321428571	0.973858035714286	0.961546428571429	0.914690178571429	0.971613392857143	0.1214740625
0.923131979695431	0.913410321489002	0.948527918781726	0.947929780033841	0.918686125211506	0.964945008460237	0.958168358714044	0.920299492385787	0.969571912013536	0.951646362098139	0.923739424703892	0.969085448392555	0.122495059221658
0.934293977812995	0.923898573692551	0.957442155309033	0.963458003169572	0.92910618066561	0.974416006339144	0.974249603803487	0.931374009508716	0.97987559429477	0.96631854199683	0.929586370839937	0.976929477020602	0.123476079239303
0.93546	0.920231666666667	0.952643333333333	0.959523333333333	0.925014166666667	0.966276666666667	0.969691666666667	0.927154166666667	0.9707975	0.963883333333333	0.925834166666667	0.968990833333333	0.1245451175
0.934557088122605	0.921065134099617	0.959659003831418	0.959972413793103	0.925420689655172	0.974147892720307	0.971190038314176	0.928034482758621	0.979524137931034	0.965930268199234	0.927372413793103	0.978019923371648	0.125559113409962
