HO_1000G	HO_HRC	HO_TOPMed	MAF
0.895682995031081	0.927453881590859	0.967532539379187	0.031509665625943
0.89650134202454	0.927869312372188	0.969711464723926	0.0325347103271984
0.899946006431427	0.928460672692508	0.969174843559882	0.0335506150921258
0.904241676942047	0.930411149577919	0.970759556103576	0.0345172083515129
0.905271742792511	0.929497978533956	0.971128892525389	0.0354548686239592
0.903708845599198	0.930849681030479	0.970568303473224	0.0364547218219148
0.910237845958825	0.932744688842461	0.971849738256767	0.0374804866194042
0.91345518172888	0.932380672888016	0.972657686640471	0.0385193614833006
0.918501890883421	0.935779043969342	0.973608763614361	0.03953441568929
0.921443044236728	0.937398651287526	0.974096154346864	0.0405494517457755
0.922256014238962	0.934860280186025	0.975026669346041	0.041519768266636
0.924458871783346	0.935554079110012	0.975625042139566	0.0424516880183167
0.924709538207806	0.935959483232545	0.975890076965366	0.0434563296536559
0.924680895306859	0.938734007220217	0.975743451263538	0.0444817641877256
0.925038840132827	0.935333461812144	0.975826523956357	0.0455119045066414
0.925574176329836	0.932891189643536	0.975378152033867	0.0465332142094607
0.926125786163522	0.929601645858756	0.976474639381708	0.0475332269564129
0.925187895156835	0.922545761463385	0.978538671659198	0.0484965946013136
0.927477713507996	0.92557589161434	0.978162300102075	0.0494696004825389
0.937175992779783	0.937674879663057	0.979689199759326	0.0504487183393502
0.932969038311181	0.932520187646599	0.97684287724785	0.0514875059077404
0.935394362521206	0.934732056635782	0.979219072164948	0.0525092919678977
0.937404229744656	0.934567604444156	0.979178838282113	0.0535320169872003
0.938014340106038	0.937574137992385	0.979907981354304	0.0545325127246201
0.93834818831472	0.933578482421805	0.97935781233167	0.0555257505440442
0.941417068959442	0.934169526762747	0.979337890693823	0.0564498254765848
0.941658134028755	0.935556840407645	0.981032941014995	0.0574648611433277
0.947972649918963	0.940582320367369	0.981877566180443	0.0584878582624257
0.945217661114876	0.936418345875388	0.981882913085345	0.0595170209279932
0.942913379107025	0.939338686527794	0.980385701540013	0.0605306192249505
0.943967731590973	0.934715396640879	0.980611055437528	0.0615346856215176
0.948260286620369	0.940009513869375	0.982612781502148	0.0625069135883746
0.946011813992459	0.938486300795978	0.982045412651864	0.0634624411059908
0.944842355947955	0.931610439900867	0.982420151796778	0.064460950844176
0.94394572580961	0.934959235618906	0.981983044210361	0.0654919868582841
0.950665208921401	0.940048423647279	0.982357333121298	0.066509144344611
0.951643113092117	0.939958792169201	0.983020057682223	0.0675321453854221
0.952583838298233	0.942200008474935	0.983882749269037	0.0685283692444595
0.953143906598452	0.939637675455857	0.983959333595697	0.0695148157593248
0.95436330920022	0.938823447224692	0.984611372200347	0.070465512121597
0.952479142044211	0.943172160210112	0.983759597286058	0.0714686014401401
0.953611460983443	0.939234558118197	0.985095925261709	0.072492848667473
0.953894748406944	0.937993364095803	0.984745242803779	0.0735188974027686
0.953092525108879	0.938161407874856	0.984682917074038	0.0745384773042396
0.957014801554382	0.942603152425446	0.984108282757717	0.0755240170458019
0.954660831404321	0.937136284722222	0.98387678433642	0.076510998992091
0.953585878521735	0.940345290373514	0.983921892732027	0.0774628887205803
0.955053310444022	0.938286735025286	0.983637915835383	0.0784712093908041
0.954709374857715	0.935063880162091	0.984878796157173	0.0794889819787825
0.953471488692596	0.936075983906026	0.985457753318226	0.0805151899643898
0.954765875652587	0.936236687233033	0.985526245847176	0.0815385572045562
0.956430008637772	0.939044408312586	0.984779685991566	0.0825344852802195
0.957226670665267	0.935651172089769	0.984806017893737	0.0835071688509022
0.954143657238869	0.934316269952394	0.984391542985158	0.0844731073144777
0.958296423828029	0.939272713857051	0.985952137340745	0.0854636675045501
0.957479668712269	0.934202315022701	0.985002993563838	0.08649762930699
0.956145833333333	0.940675549915398	0.984095283417936	0.0875021780298223
0.957969200198708	0.937497615499255	0.986475558867362	0.0885322669846001
0.958453692307692	0.938231128205128	0.986225692307692	0.0895274272974359
0.952177951613739	0.928272444697715	0.984950733046677	0.0905236052737916
0.960807140510349	0.940597415398094	0.986081042602125	0.0914704788851166
0.960310766235873	0.941816362948143	0.985673606229384	0.0924653473638674
0.958543729242448	0.93324682376509	0.985769993146713	0.0934954447572355
0.959750908006722	0.934282051282051	0.984918902802624	0.0945140214235377
0.962689946914399	0.939933255916833	0.987371156823712	0.0955175780026543
0.960521174976534	0.936908232565844	0.98711689028767	0.0965262526365192
0.961091695120608	0.937692201784337	0.986746062341668	0.0975227443606124
0.961752578563243	0.940294107002835	0.987413655829664	0.0984752616925026
0.963208984375	0.936180089613971	0.987488625919118	0.0994779740349265
0.96464489465154	0.944442517558077	0.987938087520259	0.100498538411669
0.964408333333333	0.938151161616162	0.986939191919192	0.101504256868687
0.963669368378394	0.939632547907138	0.985570775198286	0.102518265385283
0.962512511194226	0.931779961017753	0.98761181056735	0.103512504820102
0.964012935145446	0.939562112541726	0.987554303767287	0.104522222520267
0.95987058390579	0.934398307163886	0.98518069185476	0.105482436457311
0.961946601941748	0.935196890892279	0.987533633841886	0.106467813280166
0.962769384138237	0.929843929995569	0.98684525919362	0.10749716349136
0.960485327183626	0.932743153646584	0.987716633035457	0.108511518420294
0.962975196684884	0.929828658939403	0.987826556963546	0.109515125277761
0.961913575092449	0.931992663724204	0.98609453656209	0.110523473816056
0.963958219422323	0.93295215737549	0.987689230952098	0.111533457565672
0.967333807345122	0.942327068134042	0.987995919376778	0.112473403734389
0.963037849489634	0.937408799847841	0.988763012743295	0.113474268560198
0.963968223514599	0.937896396666467	0.988625816895497	0.114486937526231
0.964509768366869	0.939679457182967	0.987016027140852	0.115507056270473
0.966079574956228	0.935664372396305	0.98829904002898	0.116523792549659
0.962660388604124	0.932209858147574	0.986707831684349	0.117517869889141
0.96318695708544	0.9343838324906	0.988181835861533	0.118523533320368
0.964550380354998	0.932677966101695	0.988564393433872	0.119481461897771
0.963404376609047	0.93568738506804	0.986369008213804	0.120480129827142
0.962956483013106	0.938322814607456	0.987427408067184	0.121496039699707
0.966674748705452	0.940375814803533	0.988930734084679	0.122504118611027
0.96539504808942	0.938145438003639	0.988665453600208	0.123515194567195
0.965696642610606	0.937616943834327	0.987264512080326	0.124542570003138
0.96039074384427	0.928689570710326	0.981412208327962	0.125510653989945
0.963815516062885	0.933533014354067	0.987622556390977	0.12648041544771
0.967198703046617	0.937304294628655	0.988823198335984	0.127470255414169
0.969300480330759	0.935533714355202	0.98981546786648	0.128501749863197
0.967702673147023	0.939875880923451	0.989394167679222	0.129492477156744
0.961427519250084	0.927592299966522	0.988081955138935	0.13052383970539
0.96206073639622	0.930091365265559	0.98853339850114	0.131496846725318
0.966399226584519	0.937996395097332	0.989546962050206	0.132492468244085
0.965100379617462	0.936828004088188	0.987760914002044	0.133482017447803
0.965949843260188	0.935344174503657	0.987771747648903	0.134483330394462
0.967807634584013	0.936124959216966	0.989785644371941	0.135497231908646
0.966833164744757	0.935335019219098	0.990121451210466	0.136507986243172
0.964353999858287	0.936105859845533	0.98896336710834	0.137523821228654
0.967010458275837	0.935622340039219	0.988951267339676	0.138496322463505
0.968060374265811	0.936554022674498	0.989066999043846	0.139502761507991
0.967564869979673	0.933297679960749	0.988330272657181	0.140497337001472
0.968044970954898	0.938828731806018	0.989012597088963	0.141465565367796
0.961860821423973	0.926789043388696	0.987677867902665	0.142488764452169
0.96896438486018	0.929751371115174	0.989726318640395	0.143494716229941
0.967893280895881	0.935999266764431	0.988978936141848	0.14450504832689
0.969770102651839	0.930398560022812	0.989094097519247	0.145506852936983
0.963161200326619	0.924007144801307	0.988767351660316	0.146484331654872
0.966651378186129	0.933211766449318	0.988645895080024	0.147482340026675
0.959930814075999	0.928644728524268	0.981431621830442	0.14847673105289
0.964456358420981	0.934138847152028	0.984868733779538	0.149488244502117
0.969096617687829	0.933653382312171	0.987879262545051	0.150503974008872
0.969421717877095	0.932652932960894	0.988392039106145	0.151512563477654
0.969969247159091	0.937710582386364	0.989679829545455	0.1524961265625
0.969959406989058	0.935242428521002	0.989545923049771	0.15349373653371
0.969156629055007	0.934306135401975	0.988522849083216	0.154478343370945
0.966212197843064	0.93636392711045	0.983778653774637	0.155473143919673
0.970812726540475	0.938812860786683	0.989608672305007	0.156490720230903
0.971417486567581	0.938525713488242	0.99149361523969	0.157497491661433
0.968034468438538	0.929498131229236	0.989486987818383	0.158513786198782
0.965247141469247	0.931778641357148	0.989093565503326	0.159507386891862
0.967427867647059	0.934631470588235	0.988224852941176	0.160490770661765
0.96872299126131	0.93353839610239	0.989258062021499	0.16148321869925
0.962430967933492	0.930089222090261	0.989044536817102	0.162476648752969
0.965928391432171	0.927345093098138	0.987992860142797	0.163494046059079
0.964404442771084	0.933425075301205	0.988558659638554	0.164493053689759
0.968757288035012	0.9348521623025	0.987720272976782	0.165524297604035
0.970525672961029	0.939015829650462	0.988608758537565	0.16649586372037
0.965781697145918	0.931069859973984	0.989398653301706	0.167496725151121
0.965516602613374	0.932432052267487	0.987848501152959	0.168513323520369
0.970548111683717	0.935613875855703	0.990344435043458	0.169495804861165
0.969340838623948	0.934653698508785	0.990299424184261	0.170498601432157
0.970264812480302	0.935385676016388	0.991469193192562	0.17149466419792
0.968948219561499	0.934409578603639	0.989234255947753	0.17250883851656
0.967616151376922	0.930810356479135	0.988105930055753	0.173508814242271
0.970670213592233	0.93620240776699	0.989331883495146	0.174492192621359
0.972904093567251	0.932040623781676	0.989876101364522	0.175523927641326
0.973384234547846	0.933780846290709	0.990502127330394	0.176504042314535
0.97199883805374	0.935383079157589	0.990280319535221	0.1774990389252
0.96667834469786	0.928754526216788	0.988895838231836	0.178496853593542
0.97093220068597	0.937122995932041	0.990443487277658	0.179515911222781
0.969377320419693	0.931748991121872	0.989759483454399	0.180507912348668
0.971653590272998	0.936595549437944	0.989751930870995	0.181491656190258
0.972961804237224	0.932876680082011	0.991124686764371	0.182521784645759
0.971665798469803	0.931569835585219	0.990239459547452	0.183511863096207
0.973499961805821	0.942054082957757	0.99152264914827	0.184479323963028
0.969341605839416	0.932792931233193	0.990202381867076	0.185479313253938
0.968144495591792	0.927809081688383	0.989066786299446	0.186518550050714
0.970788140334053	0.927184687924558	0.988282905777991	0.187505376248701
0.970518665369941	0.911043540061345	0.989192339343159	0.188504305977407
0.971095956134339	0.929677480770695	0.991005711674663	0.189530018581982
0.967865386325242	0.92634097981684	0.99046883613408	0.190504071218992
0.965720224194302	0.93022380507551	0.989770901447922	0.191483316051689
0.967016761095373	0.932112684922883	0.989463723638653	0.192482170679887
0.969664095642113	0.93207959892017	0.990444581565754	0.19352097385268
0.968251548435048	0.927629696919647	0.989007762821042	0.194501075646214
0.962712351810317	0.923632089074015	0.986571131047741	0.195495142822813
0.97036569579288	0.929739745616016	0.990102355686009	0.196520733047339
0.972070873380694	0.929057333890514	0.990170079398245	0.197497252569996
0.972224202921313	0.937068242500393	0.990198759227266	0.198486297628396
0.973748563218391	0.936525542784163	0.989957295657727	0.199480186462324
0.971217468374829	0.935349850938683	0.990105470953187	0.200524260817017
0.969596732516462	0.926253813453363	0.98980895223806	0.201511227556889
0.971562123228686	0.931707116574023	0.989999451968997	0.202501678540672
0.970256487025948	0.932033548288039	0.99030707815139	0.20351378896054
0.970665718472545	0.924033445392639	0.990446685630549	0.204506263080769
0.970541930515146	0.9320940441554	0.989101146671231	0.205479346482971
0.969197883420124	0.930647992608769	0.990754073576348	0.206498191416093
0.970725064256695	0.928650360666611	0.989685764032833	0.207507658237294
0.964100978647687	0.922060587188612	0.989821975088968	0.208510869483986
0.968312257962539	0.926519876709081	0.989870228404331	0.20949913498775
0.969613031914894	0.926156210888611	0.990622105757196	0.210516013767209
0.970811379513509	0.931557107987543	0.990525797491794	0.211515150744887
0.972149872557349	0.928024214103653	0.991548003398471	0.212478855480034
0.966640300523383	0.925727671787945	0.99007681917947	0.213499967837245
0.969966427245581	0.934812928738601	0.990454765555645	0.214522274796223
0.971060955653739	0.929448699067256	0.989990836197022	0.215512827851415
0.968831910977242	0.929599648594377	0.990682647255689	0.216503553882195
0.969037309601232	0.930839893890125	0.989234982029779	0.217511109447202
0.970487624676764	0.927926671592168	0.990409032138899	0.218514265607684
0.967797553669496	0.927377433849226	0.990113496422034	0.219495080545848
0.971046686119216	0.930854439349729	0.990304543559817	0.220492419591496
0.968845180217938	0.927335792120704	0.989429337803856	0.221517789606035
0.973416054518099	0.926857509514116	0.98985467740508	0.222505283033897
0.970562374245473	0.925377850435949	0.989850938967136	0.223491567152918
0.968390617324382	0.918861961683314	0.989658752251515	0.224525592680531
0.966172010937112	0.913635429613058	0.9903098848289	0.225517733946474
0.969161718683921	0.903910767148778	0.990212467224901	0.226478187431278
0.9700169764261	0.924179660471478	0.990107088261324	0.227504341781318
0.967986472861704	0.925292555872963	0.989579146361956	0.228518833557385
0.969244864269993	0.928691764490095	0.989482575201761	0.229509914710198
0.964749511632037	0.923059669685669	0.987267092878707	0.230498024595987
0.9662366302229	0.920044071531486	0.989029409271972	0.231522005424188
0.968105059467623	0.919937606192184	0.988725316216726	0.232496137153106
0.965811784102742	0.915015446025686	0.988933616799722	0.233469915741062
0.962999820772471	0.921594766556143	0.988764853481495	0.234499809391523
0.96970783055199	0.928826101839966	0.989626358579375	0.235517241677364
0.970082968236583	0.924761409273458	0.990011409273457	0.236526847937203
0.969308735332464	0.928507083876575	0.990224424163407	0.237490485528031
0.970729485151994	0.927278597785978	0.990348005622913	0.238523171147426
0.968214541832669	0.92836593625498	0.989618924302789	0.239500488247012
0.973207175728652	0.934401397647861	0.990696949036987	0.240478874723027
0.969245917464403	0.924579197168369	0.990871772182447	0.241489963076181
0.971455241207327	0.929524292716485	0.990556625677186	0.242522373118927
0.969235382732323	0.921832972413144	0.990634591846342	0.24351440881273
0.961511997867046	0.91807598649129	0.990225115535016	0.244501831763242
0.968608398859414	0.92680661885423	0.990603905642444	0.245526722543852
0.972914063250985	0.928328174565029	0.990954243968086	0.24651037979429
0.971315599484315	0.923283025354534	0.990903137086377	0.247462533648474
0.973099172834131	0.930112668698302	0.990722246408359	0.248498772485851
0.967211464857342	0.921807846207376	0.989722599164927	0.249534667101601
0.968397661977412	0.920033584307509	0.990295323954825	0.250512558945908
0.973212464838256	0.926116561181435	0.990654272151899	0.251505735847398
0.9706140625	0.923124739583333	0.989987413194444	0.252522151996528
0.970717047796643	0.914668564137796	0.990932476199823	0.253501467072333
0.964439140391052	0.916068698256121	0.988049145675533	0.254477499207328
0.962600407837574	0.907026509442326	0.989800070928274	0.25549454916216
0.973388259425669	0.922017581558898	0.990850752100019	0.25648248808361
0.97105179584121	0.920466446124764	0.990445935727788	0.257483687145558
0.969348100732755	0.923241472247957	0.990878463741262	0.258508936157669
0.974369886161508	0.932126467449306	0.989978121664888	0.259530478032729
0.972658524275765	0.925671040678308	0.989920359341879	0.260502350863026
0.970698620318939	0.923926626052679	0.98939822612435	0.261477783282566
0.971854983807125	0.930137279596977	0.991662468513854	0.262499977150054
0.973122604614783	0.931535099726242	0.990096010950332	0.26349197272194
0.970420344120531	0.929083088169742	0.990581171436213	0.264484670500134
0.969387807330226	0.924062882734668	0.990859976236176	0.265509199341925
0.972643736017897	0.922273862788964	0.990813385533184	0.266529154269202
0.973639168708594	0.914711679825756	0.990720573554769	0.267494338778474
0.968748047938987	0.922222898129653	0.990165516615217	0.268476613491919
0.974010830999066	0.928893464052288	0.990659570494865	0.269502528011205
0.972378349093775	0.9319969464145	0.990083530338849	0.270492863179669
0.971274458138547	0.914500722481938	0.991482787930302	0.271486839694008
0.97079215513442	0.918773644777435	0.990301278096078	0.272494425209343
0.971659603159314	0.921247736466962	0.990983143902909	0.273517767096898
0.973411077376024	0.925582758303432	0.990164044530316	0.274483727665839
0.973851956067895	0.926929109557956	0.99063320323137	0.275477775710266
0.971673746257485	0.925420003742515	0.989371818862275	0.27650732194985
0.967391361923194	0.916679229907304	0.988780177243557	0.27750073352348
0.974367453595242	0.924864480086502	0.991303207785187	0.278480035141467
0.972735062108985	0.923072717381449	0.991292138906519	0.279506916311542
0.973118767084551	0.921387783957018	0.990415684795928	0.280515311999246
0.970472875136368	0.920846870970941	0.98943141922047	0.281483509173857
0.964761226330027	0.915117222723174	0.9899173128945	0.282488420649234
0.97148336061102	0.922683306055647	0.988861611202037	0.283492392707765
0.971829388942774	0.922317070805044	0.990313676042677	0.284493177788555
0.970946955840084	0.92624788781465	0.99035188572424	0.285483979008797
0.971468625317374	0.926526840768952	0.990397261516141	0.286508663220892
0.973256567915036	0.928706912614123	0.990862399850941	0.287522680547792
0.973053753843102	0.926292670832094	0.991772488346722	0.288487947237925
0.974171226118934	0.930053816485783	0.990795587048166	0.289495785810387
0.971056303429301	0.930987520880417	0.989830107104255	0.2904907744915
0.971697772302638	0.924369674571399	0.989465865927523	0.29148640416795
0.971168078683416	0.92823088908365	0.990676209952284	0.292484328074788
0.970616359232346	0.927120644680455	0.991816843674306	0.293513441121669
0.971813856183711	0.921123285005352	0.989816288800234	0.294512187214168
0.973343753256226	0.924277795144316	0.989716161300406	0.295482019381057
0.973909307648293	0.922024508868968	0.991326435246996	0.296493741083349
0.969331807994023	0.920553137840867	0.991117202091894	0.2974963608517
0.97029448511469	0.923023035627135	0.990827623230844	0.298492963884822
0.967697658469678	0.923415009307338	0.989687469383756	0.299483075144509
0.971953758290346	0.9126459100958	0.99077947678703	0.300504838061901
0.974119027181688	0.926547257987601	0.989901096804959	0.301520940772532
0.973413986574492	0.920367999198477	0.990836188758641	0.302490785592626
0.971851264253842	0.918042736737729	0.989826375805652	0.303492477045117
0.969800159553251	0.922957120063821	0.990991922616673	0.304495045572397
0.97195030732368	0.928385560995937	0.991100739660381	0.305498554849463
0.969970800151688	0.925355517633675	0.991451744406523	0.306492274744027
0.970970838856277	0.919315091838667	0.991849081613331	0.307508642113236
0.970057863356466	0.920010360668556	0.990708826116704	0.308524459485876
0.97303826634186	0.921755075111652	0.990842265529842	0.309490134896468
0.973556761101065	0.928201225637935	0.99047548724131	0.31047527928471
0.971020631914682	0.922678162065185	0.99107505232732	0.311501583374863
0.963715705559582	0.915966042033337	0.989676881664769	0.312498812506471
0.971234388699464	0.914829712615684	0.991128884559182	0.313493826595227
0.973586037079954	0.922261587485516	0.990003669370413	0.314506533024334
0.973439802754001	0.915755582433941	0.991113323409006	0.315526418868627
0.966734265734266	0.914430347430347	0.989914307914308	0.316488575868576
0.972899427556257	0.922849486774576	0.990026549545993	0.317485535827082
0.974068625627673	0.92832211270225	0.991782313557746	0.318506001859773
0.973256461996733	0.923755164792928	0.991300086480254	0.319489041606611
0.973917392988572	0.928438698431145	0.991015204338563	0.320487837400736
0.973313261364762	0.914321580667525	0.991193324749926	0.321495886203823
0.969727822580645	0.913313844086021	0.991458141321045	0.322501736847158
0.969028073072556	0.91503684590773	0.99017752089999	0.323501724429766
0.969105308382662	0.920484819553179	0.990509165552797	0.32448406988734
0.972002468891961	0.92292790835473	0.990505826585029	0.32550012729607
0.96177616638561	0.909712872400225	0.990375941540191	0.326498539966273
0.970367363263674	0.927344465553445	0.989765623437656	0.327492158984102
0.972645432692308	0.927459735576923	0.990936698717949	0.328492658553686
0.971619812715623	0.924569837358305	0.989898373583046	0.329502367964515
0.971123059118526	0.92094541421545	0.991535249300801	0.330543208409683
0.97424326072892	0.92366853569118	0.990598447271943	0.331514444791891
0.973858355282411	0.924628328943518	0.990746366208175	0.332509805775046
0.971850909090909	0.927647896103896	0.98972238961039	0.333492681350649
0.971062888198758	0.922638586956522	0.990204289596273	0.334489017274845
0.970403483606557	0.917112909836066	0.989679610655738	0.335499119979508
0.971015725101922	0.922867307318967	0.990285866821976	0.336503928266356
0.970196833719875	0.921304930926692	0.990914591106181	0.33752324967228
0.971002430775735	0.920645423800465	0.990774466286197	0.338510950538998
0.97219188993483	0.921134685010862	0.991211440984794	0.339509071066515
0.966275222472392	0.916990136163825	0.991138093706444	0.340501270719417
0.962547334471637	0.902643995446784	0.990880762663631	0.341490222443559
0.969470482469284	0.911472979722305	0.990860453501149	0.342501012785935
0.966072305593452	0.914603683492497	0.990387936074839	0.343512370785422
0.970421266475077	0.918586165890397	0.989843523932217	0.344520373005649
0.965392860674379	0.915919410659547	0.991162760802927	0.345514228616632
0.974819318759532	0.919454905948144	0.990585663446873	0.3464983061515
0.971411203814064	0.906417596706035	0.989289738866616	0.347497891537545
0.970729702970297	0.908144158415842	0.989279108910891	0.348491255841584
0.971447876051714	0.917570593063821	0.98963728709214	0.349498722039811
0.967016781540306	0.918232044750774	0.98887214064529	0.350512224552992
0.971366701902748	0.918622093023256	0.989879492600423	0.351532361205074
0.965182561307902	0.910243240410815	0.989417732131629	0.352513664745336
0.951568671963678	0.898128779279744	0.981772262924363	0.353502819626458
0.968915328307659	0.915561346006774	0.989684256527914	0.354506028405987
0.974163303474751	0.922928339403485	0.990938773501329	0.355494535092037
0.969183549516162	0.921010397364628	0.989900452954499	0.356500479411159
0.96812536978476	0.921329388962562	0.99062858308681	0.357515475976742
0.973916407113433	0.925945644529288	0.991144479051542	0.358533635788205
0.974530301416551	0.916841942698903	0.99071977846416	0.359512706145489
0.976964528462192	0.931430862361937	0.991543649107901	0.360512421197961
0.975136962946124	0.927256990225051	0.99043089338486	0.361500863491703
0.974003275224511	0.923451875330164	0.991417855256207	0.362494797147385
0.969986472092032	0.923030783979548	0.991521197273115	0.363508451640392
0.970560783923597	0.920738062077199	0.99208525666534	0.364510200557103
0.974528871519297	0.915781924767953	0.991098974108451	0.365521956228627
0.973043534622448	0.9187341471319	0.99123074430161	0.366515820460192
0.973408008552823	0.924903294780834	0.991500631742638	0.367510172708718
0.974728363239814	0.926742639040349	0.991578566471696	0.368499126896005
0.975732832944518	0.924988031240491	0.991600973729587	0.369471297393245
0.975149435803599	0.925767408762834	0.991176171597032	0.37048368557487
0.975449384550085	0.925736948217317	0.99147548811545	0.371511884337861
0.975726754472184	0.928581482209554	0.99111293493218	0.372531256831138
0.968201760899544	0.914440330964252	0.990386549273364	0.373510419963933
0.974711505560308	0.921693648417451	0.991217600513259	0.374510969418306
0.974514991577765	0.917250870297586	0.991262324536777	0.375505122403144
0.97384725965858	0.917715745732255	0.990453504043127	0.376492057502246
0.97228076028713	0.921041451824891	0.991142553836821	0.37748905328076
0.972207478632479	0.916267841880342	0.990763141025641	0.378513311217949
0.974998290598291	0.922685872297637	0.991209049773756	0.379536710005028
0.973955572208543	0.92576298040895	0.990825714591586	0.380521811048068
0.9729977827051	0.916440819343258	0.989946996093338	0.381475541759054
0.972266721547644	0.925232763943198	0.9897204157234	0.382474813130274
0.973483394043283	0.926973537604457	0.990328797943004	0.383484207306621
0.970143713193512	0.923081516685608	0.989285670007232	0.384489351792541
0.965582893461166	0.91795507917699	0.986095227835829	0.385513664224927
0.970600785896347	0.920769966015293	0.989443075615973	0.386521891248938
0.969531944444444	0.917063888888889	0.989983449074074	0.38751778599537
0.970456937534549	0.919574792703151	0.988950359314538	0.388477083803206
0.972259277934651	0.919732654296087	0.990931222267043	0.389483329870916
0.97419861096714	0.921888151757023	0.991859438167306	0.390479040219757
0.971385996793159	0.912762373062533	0.990650347407803	0.391492367931587
0.96878798470781	0.914813872200983	0.988171163298744	0.392496081376297
0.971170539237177	0.916957913195967	0.98967930732135	0.393539583735204
0.973985222198597	0.921297150754837	0.992107803529662	0.394510255687859
0.966776061776062	0.912340099282956	0.990880860452289	0.395487518257033
0.970541826309068	0.914875798212005	0.99124318859089	0.396472310983397
0.975534229182097	0.920895566606708	0.99195841709872	0.397492933446196
0.973303027161518	0.922640680074642	0.99021749948165	0.398485559299191
0.969740298202614	0.909996629901961	0.989088848039216	0.399511314644608
0.963695608176482	0.904826654523376	0.990023881805303	0.400530376340822
0.958926345303569	0.907073978216327	0.988476544807506	0.401525639059636
0.960599003873824	0.910916657443276	0.988893857221915	0.402483591366906
0.969907480916031	0.915062290076336	0.989733231552163	0.403485667073791
0.969157976251936	0.915255962829117	0.990127103768714	0.404481594837377
0.970503810504634	0.912237487126674	0.989468589083419	0.405491810195675
0.965005709624796	0.911158849918434	0.990643352365416	0.406502574632953
0.970150077841204	0.918804981837052	0.991098806434873	0.407528829268293
0.972917356283791	0.917001103387399	0.990214498510427	0.408523153701865
0.974575656430797	0.919638629283489	0.99072129506008	0.409484021918113
0.977137880531436	0.917023642640444	0.991766084318443	0.41047245349932
0.972823541601907	0.921054916588955	0.9907565019169	0.411467848305875
0.970158570322009	0.919812327099701	0.990121389841762	0.412491459776475
0.973210543478261	0.924211739130435	0.99113847826087	0.413508165652174
0.97456519464211	0.92337756383424	0.990650376726664	0.414529316973629
0.970056778808539	0.919608472113558	0.989801944785962	0.415518477031407
0.970502493331787	0.916203409486258	0.989620433723762	0.416484378754494
0.971999882821655	0.91401722521678	0.988884930864776	0.417466024958988
0.971581449275362	0.916921043478261	0.98964684057971	0.418459197565217
0.970676153665964	0.913824549074725	0.989921527289763	0.419484054579527
0.975098298880276	0.910471145564169	0.990654177433247	0.42050269121447
0.971470972745402	0.91268900952803	0.990403722579216	0.42153548736982
0.971703147754005	0.913913856838804	0.990810126582279	0.422526860535454
0.972867191011236	0.918512808988764	0.991403033707865	0.423497705730337
0.974957020057307	0.923042343202802	0.990199193462804	0.424472915207471
0.975887504172694	0.918627016802047	0.990950706576166	0.425461949927673
